item_1	item_2	item_3	item_4
{'item_ID': 'misslyckas|VERB|SV_778', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'B2', 'sentence_text': 'Vi kan inte misslyckas med detta viktiga projekt.'}	{'item_ID': 'se|VERB|SV_115', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'A1', 'sentence_text': 'Jag ser en katt.'}	{'item_ID': 'konstatera|VERB|SV_369', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'C1', 'sentence_text': 'Efter en noggrann undersökning kunde läkaren konstatera att patienten var frisk.'}	{'item_ID': 'förfära|VERB|SV_783', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'B2', 'sentence_text': 'Nyheterna förfärade mig.'}
{'item_ID': 'arkivera|VERB|SV_794', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'C1', 'sentence_text': 'Det är viktigt att regelbundet arkivera digitala filer för att undvika förlust.'}	{'item_ID': 'styrka|VERB|SV_915', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'A1', 'sentence_text': 'Vatten styrker blomman.'}	{'item_ID': 'blomma|VERB|SV_708', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'B2', 'sentence_text': 'Rosorna kommer att blomma tidigt i år.'}	{'item_ID': 'reflektera|VERB|SV_729', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'C1', 'sentence_text': 'Det är bra att reflektera över sina beslut innan man agerar.'}
{'item_ID': 'darra|VERB|SV_713', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'B2', 'sentence_text': 'Han började darra av kyla.'}	{'item_ID': 'markera|VERB|SV_528', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'B2', 'sentence_text': 'Hon ville markera vikten av att vara i tid.'}	{'item_ID': 'vara|VERB|SV_109', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'C1', 'sentence_text': 'Det kan vara svårt att avgöra vad som är bäst i en sådan situation.'}	{'item_ID': 'inlemma|VERB|SV_922', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'B1', 'sentence_text': 'Hon ville inlemma alla sina nya idéer i planen.'}
{'item_ID': 'skola|VERB|SV_104', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'C1', 'sentence_text': 'Det är avgörande att regeringen skola agera snabbt i den här frågan.'}	{'item_ID': 'gästa|VERB|SV_997', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'B1', 'sentence_text': 'En känd artist ska gästa vår stad nästa månad.'}	{'item_ID': 'önska|VERB|SV_331-SV_332', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'A2-B1', 'sentence_text': 'Jag önskar dig en trevlig helg.'}	{'item_ID': 'fly|VERB|SV_516', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'A2', 'sentence_text': 'De flyr från huset.'}
{'item_ID': 'heta|VERB|SV_150', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'A1', 'sentence_text': 'Jag heter Anna.'}	{'item_ID': 'översätta|VERB|SV_503', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'B2', 'sentence_text': 'Jag måste översätta e-postmeddelandet före mötet.'}	{'item_ID': 'inträda|VERB|SV_772', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'B1', 'sentence_text': 'Den nya regeln inträder nästa vecka.'}	{'item_ID': 'förhöja|VERB|SV_973', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'B2', 'sentence_text': 'De vill förhöja kvaliteten på servicen.'}
{'item_ID': 'märka|VERB|SV_322', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'B1', 'sentence_text': 'Jag märkte att han var ledsen.'}	{'item_ID': 'resa|VERB|SV_171', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'A2', 'sentence_text': 'Jag ska resa till Spanien i sommar.'}	{'item_ID': 'vänta|VERB|SV_158', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'B2', 'sentence_text': 'Hon var tvungen att vänta länge i kö på grund av förseningen.'}	{'item_ID': 'filma|VERB|SV_595', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'A1', 'sentence_text': 'Jag filmar med min telefon.'}
{'item_ID': 'översätta|VERB|SV_504', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'C1', 'sentence_text': 'Det är svårt att översätta poesi utan att förlora dess ursprungliga känsla.'}	{'item_ID': 'inträda|VERB|SV_774', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'C1', 'sentence_text': 'Den nya lagen kommer att inträda i kraft den första maj.'}	{'item_ID': 'klassa|VERB|SV_929', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'C1', 'sentence_text': 'Experterna klassade renoveringen som mycket lyckad.'}	{'item_ID': 'dingla|VERB|SV_964', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'C1', 'sentence_text': 'Barnens ben fick dingla fritt från bryggan.'}
{'item_ID': 'betala|VERB|SV_175', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'A1', 'sentence_text': 'Jag ska betala.'}	{'item_ID': 'svepa|VERB|SV_937', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'B1', 'sentence_text': 'Hon svepte in sig i en varm filt.'}	{'item_ID': 'knäppa|VERB|SV_577', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'B1', 'sentence_text': 'Kan du knäppa ett foto av mig?'}	{'item_ID': 'motionera|VERB|SV_385', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'A1', 'sentence_text': 'Jag motionerar varje dag.'}
{'item_ID': 'återkomma|VERB|SV_373', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'B2', 'sentence_text': 'Jag måste återkomma till den frågan senare.'}	{'item_ID': 'knäppa|VERB|SV_576', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'A2', 'sentence_text': 'Hon kan knäppa sin jacka.'}	{'item_ID': 'avbeställa|VERB|SV_942', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'B1', 'sentence_text': 'Jag måste avbeställa hotellrummet.'}	{'item_ID': 'förvirra|VERB|SV_538', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'B2', 'sentence_text': 'Hans snabba tal kan förvirra nya elever.'}
{'item_ID': 'filma|VERB|SV_596', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'A2', 'sentence_text': 'De ska filma filmen i sommar.'}	{'item_ID': 'forma|VERB|SV_521', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'A2', 'sentence_text': 'Jag formar leran.'}	{'item_ID': 'benämna|VERB|SV_952', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'B1', 'sentence_text': 'Hur ska vi benämna vår nya kollega?'}	{'item_ID': 'cykla|VERB|SV_341', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'A2', 'sentence_text': 'Jag gillar att cykla på sommaren.'}
{'item_ID': 'skala|VERB|SV_532', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'B1', 'sentence_text': 'Jag måste skala potatisen.'}	{'item_ID': 'avläsa|VERB|SV_947', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'B1', 'sentence_text': 'Han kunde avläsa siffrorna på mätaren.'}	{'item_ID': 'avgöra|VERB|SV_701', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'A2', 'sentence_text': 'Jag kan inte avgöra vilken väg vi ska ta.'}	{'item_ID': 'förgäta|VERB|SV_979', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'C1', 'sentence_text': 'Man får aldrig förgäta sin historia.'}
{'item_ID': 'se|VERB|SV_116', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'A2', 'sentence_text': 'Jag ser en fågel i trädgården.'}	{'item_ID': 'kalla|VERB|SV_308', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'B2', 'sentence_text': 'Jag ska kalla dig när maten är klar.'}	{'item_ID': 'reflektera|VERB|SV_728', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'B2', 'sentence_text': 'Jag behöver lite tid för att reflektera över förslaget.'}	{'item_ID': 'lugna|VERB|SV_731-SV_732', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'A2-B1', 'sentence_text': 'Hon försökte lugna barnet.'}
{'item_ID': 'besvara|VERB|SV_722', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'B1', 'sentence_text': 'Hon måste besvara e-postmeddelandet före lunch.'}	{'item_ID': 'skala|VERB|SV_534', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'C1', 'sentence_text': 'De tvingades skala ner verksamheten på grund av lågkonjunkturen.'}	{'item_ID': 'heta|VERB|SV_154', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'C1', 'sentence_text': 'Det heter att man bör prioritera sömn för att bibehålla god hälsa.'}	{'item_ID': 'vänta|VERB|SV_155', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'A1', 'sentence_text': 'Jag väntar på bussen.'}
{'item_ID': 'benämna|VERB|SV_954', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'C1', 'sentence_text': 'Man kan benämna denna strategi som framgångsrik.'}	{'item_ID': 'svida|VERB|SV_594', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'C1', 'sentence_text': 'Misslyckandet sved, men han var fast besluten att inte ge upp.'}	{'item_ID': 'svida|VERB|SV_591', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'A2', 'sentence_text': 'Mitt sår svider lite.'}	{'item_ID': 'gnugga|VERB|SV_986', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'A2', 'sentence_text': 'Jag gnuggar mina ögon när jag är trött.'}
{'item_ID': 'sprida|VERB|SV_509', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'C1', 'sentence_text': 'Att sprida kunskap är viktigt för utvecklingen av samhället.'}	{'item_ID': 'sitta|VERB|SV_123', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'B2', 'sentence_text': 'Vi satt länge på kaféet och pratade om resan.'}	{'item_ID': 'konstatera|VERB|SV_368', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'B2', 'sentence_text': 'Polisen kunde konstatera att inget brott hade begåtts.'}	{'item_ID': 'bota|VERB|SV_565', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'A1', 'sentence_text': 'Doktorn kan bota mig.'}
{'item_ID': 'skola|VERB|SV_101', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'A2', 'sentence_text': 'Vi måste skola hunden.'}	{'item_ID': 'sjunka|VERB|SV_354', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'C1', 'sentence_text': 'Priserna förväntas sjunka nästa månad på grund av den minskade efterfrågan.'}	{'item_ID': 'vänta|VERB|SV_159', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'C1', 'sentence_text': 'De beslutade att vänta med projektet tills finansieringen var säkrad.'}	{'item_ID': 'sluta|VERB|SV_167', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'B1', 'sentence_text': 'Jag måste sluta äta godis.'}
{'item_ID': 'återkomma|VERB|SV_374', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'C1', 'sentence_text': 'Jag kommer att återkomma med mer information senare.'}	{'item_ID': 'skala|VERB|SV_531', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'A2', 'sentence_text': 'Jag ska skala potatisen till middagen.'}	{'item_ID': 'gästa|VERB|SV_998', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'B2', 'sentence_text': 'Artisten kommer att gästa staden i sommar.'}	{'item_ID': 'darra|VERB|SV_712', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'B1', 'sentence_text': 'Han började darra när han kände kylan.'}
{'item_ID': 'förvalta|VERB|SV_744', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'C1', 'sentence_text': 'Det är viktigt att förvalta sina resurser väl för att uppnå långsiktig framgång.'}	{'item_ID': 'avbeställa|VERB|SV_944', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'C1', 'sentence_text': 'Vi var tvungna att avbeställa flyget i sista minuten på grund av en nödsituation.'}	{'item_ID': 'sälja|VERB|SV_180', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'A1', 'sentence_text': 'Jag säljer en bil.'}	{'item_ID': 'undra|VERB|SV_319', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'C1', 'sentence_text': 'Jag undrar om teknologins snabba utveckling kommer att förändra våra samhällen i grunden.'}
{'item_ID': 'fördöma|VERB|SV_759', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'C1', 'sentence_text': 'Många länder fördömer starkt agerandet.'}	{'item_ID': 'tycka|VERB|SV_110', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'A1', 'sentence_text': 'Jag tycker det är bra.'}	{'item_ID': 'försöka|VERB|SV_140-SV_141', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'A1-A2', 'sentence_text': 'Jag försöker lära mig svenska.'}	{'item_ID': 'tvinga|VERB|SV_302', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'B1', 'sentence_text': 'Jag vill inte tvinga dig att komma.'}
{'item_ID': 'undra|VERB|SV_318', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'B2', 'sentence_text': 'Jag undrar om du kan hjälpa mig.'}	{'item_ID': 'blomma|VERB|SV_709', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'C1', 'sentence_text': 'Alla träd i parken kommer att blomma vackert i maj.'}	{'item_ID': 'bota|VERB|SV_568', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'B2', 'sentence_text': 'Han hoppas att den nya medicinen kan bota hans sjukdom.'}	{'item_ID': 'sitta|VERB|SV_120', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'A1', 'sentence_text': 'Jag sitter på en stol.'}
{'item_ID': 'sälja|VERB|SV_182', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'B1', 'sentence_text': 'Jag vill sälja min gamla cykel.'}	{'item_ID': 'åtskilja|VERB|SV_913', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'B2', 'sentence_text': 'Vi måste åtskilja soporna i olika behållare.'}	{'item_ID': 'cykla|VERB|SV_340', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'A1', 'sentence_text': 'Jag cyklar till parken.'}	{'item_ID': 'äta|VERB|SV_126', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'A2', 'sentence_text': 'Jag äter en äppel varje dag.'}
{'item_ID': 'sluta|VERB|SV_166', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'A2', 'sentence_text': 'Vi måste sluta nu.'}	{'item_ID': 'viska|VERB|SV_556', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'A2', 'sentence_text': 'Han viskade en hemlighet till sin vän.'}	{'item_ID': 'orka|VERB|SV_336-SV_337', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'A2-B1', 'sentence_text': 'Jag orkar inte bära den tunga väskan.'}	{'item_ID': 'misslyckas|VERB|SV_776', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'A2', 'sentence_text': 'Han misslyckades med att hitta nycklarna.'}
{'item_ID': 'förutspå|VERB|SV_904', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'C1', 'sentence_text': 'Experterna kunde inte förutspå de ekonomiska konsekvenserna av krisen.'}	{'item_ID': 'forma|VERB|SV_524', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'C1', 'sentence_text': 'Samhället har en stor roll i att forma individernas värderingar.'}	{'item_ID': 'gnugga|VERB|SV_987', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'B1', 'sentence_text': 'Hon gnuggade ögonen när hon vaknade.'}	{'item_ID': 'avgöra|VERB|SV_704', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'C1', 'sentence_text': 'Resultatet av utredningen kommer att avgöra hur vi går vidare.'}
{'item_ID': 'tacka|VERB|SV_356', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'A2', 'sentence_text': 'Jag vill tacka dig.'}	{'item_ID': 'översätta|VERB|SV_501', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'A2', 'sentence_text': 'Kan du översätta den här meningen?'}	{'item_ID': 'höra|VERB|SV_147', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'B1', 'sentence_text': 'Jag kan höra fåglarna sjunga utanför fönstret.'}	{'item_ID': 'förfära|VERB|SV_784', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'C1', 'sentence_text': 'Nyheten om olyckan förfärade alla som hörde den.'}
{'item_ID': 'markera|VERB|SV_529', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'C1', 'sentence_text': 'Hans tonfall markerade tydligt hans irritation.'}	{'item_ID': 'konstatera|VERB|SV_367', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'B1', 'sentence_text': 'Jag kan konstatera att det regnar ute.'}	{'item_ID': 'undra|VERB|SV_317', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'B1', 'sentence_text': 'Jag undrar om det blir regn imorgon.'}	{'item_ID': 'skola|VERB|SV_103', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'B2', 'sentence_text': 'Företaget skolar sina anställda i nya tekniker.'}
{'item_ID': 'rykta|VERB|SV_769', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'C1', 'sentence_text': 'Han ryktar sin häst varje morgon.'}	{'item_ID': 'försöka|VERB|SV_143', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'B2', 'sentence_text': 'Vi måste försöka hitta en lösning på problemet.'}	{'item_ID': 'fly|VERB|SV_519', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'C1', 'sentence_text': 'Många människor tvingades fly från sina hem under kriget.'}	{'item_ID': 'förutspå|VERB|SV_902', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'B1', 'sentence_text': 'Väderexperten kan förutspå vädret för nästa vecka.'}
{'item_ID': 'attackera|VERB|SV_573', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'B2', 'sentence_text': 'Vargen började attackera sitt byte.'}	{'item_ID': 'vänja|VERB|SV_739', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'C1', 'sentence_text': 'Det tar tid att vänja sig vid en ny stad.'}	{'item_ID': 'se|VERB|SV_119', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'C1', 'sentence_text': 'Det är intressant att se hur olika kulturer närmar sig liknande problem.'}	{'item_ID': 'vänja|VERB|SV_738', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'B2', 'sentence_text': 'Det tar tid att vänja sig vid ett nytt land.'}
{'item_ID': 'bota|VERB|SV_569', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'C1', 'sentence_text': 'Nya mediciner kan bota många svåra sjukdomar.'}	{'item_ID': 'motionera|VERB|SV_387', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'B1', 'sentence_text': 'Det är viktigt att motionera regelbundet.'}	{'item_ID': 'vara|VERB|SV_107', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'B1', 'sentence_text': 'Det är viktigt att vara snäll.'}	{'item_ID': 'betala|VERB|SV_178', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'B2', 'sentence_text': 'Vi måste betala hyran före den femte varje månad.'}
{'item_ID': 'separera|VERB|SV_931', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'A2', 'sentence_text': 'Vi måste separera plast från papper.'}	{'item_ID': 'rita|VERB|SV_550', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'A1', 'sentence_text': 'Jag ritar en bild.'}	{'item_ID': 'inlåna|VERB|SV_909', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'C1', 'sentence_text': 'Banken beslutade att inlåna mer kapital från sina sparare.'}	{'item_ID': 'höja|VERB|SV_378', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'B2', 'sentence_text': 'Regeringen planerar att höja skatterna nästa år.'}
{'item_ID': 'äta|VERB|SV_125', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'A1', 'sentence_text': 'Jag äter en banan.'}	{'item_ID': 'märka|VERB|SV_320', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'A1', 'sentence_text': 'Jag märker att du är glad.'}	{'item_ID': 'rita|VERB|SV_554', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'C1', 'sentence_text': 'För att förstå komplexiteten i systemet bad vi ingenjören att rita upp en schematisk bild.'}	{'item_ID': 'tvinga|VERB|SV_303', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'B2', 'sentence_text': 'De tvingade honom att berätta sanningen.'}
{'item_ID': 'översätta|VERB|SV_502', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'B1', 'sentence_text': 'Jag måste översätta texten till svenska.'}	{'item_ID': 'intressera|VERB|SV_195', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'A1', 'sentence_text': 'Musik intresserar mig.'}	{'item_ID': 'invandra|VERB|SV_586', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'A2', 'sentence_text': 'Många människor invandrar till Sverige.'}	{'item_ID': 'orka|VERB|SV_339', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'C1', 'sentence_text': 'Jag orkar inte med mer stress idag.'}
{'item_ID': 'gnugga|VERB|SV_989', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'C1', 'sentence_text': 'Han fick gnugga sina kunskaper ordentligt inför den svåra tentan.'}	{'item_ID': 'vänja|VERB|SV_737', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'B1', 'sentence_text': 'Det tar tid att vänja sig vid det nya jobbet.'}	{'item_ID': 'äta|VERB|SV_129', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'C1', 'sentence_text': 'Att äta en balanserad kost är avgörande för att bibehålla god hälsa på lång sikt.'}	{'item_ID': 'rykta|VERB|SV_768', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'B2', 'sentence_text': 'Hon brukar rykta sin häst på kvällen.'}
{'item_ID': 'rita|VERB|SV_551', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'A2', 'sentence_text': 'Jag ritar en blomma.'}	{'item_ID': 'utbilda|VERB|SV_361-SV_362', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'A2-B1', 'sentence_text': 'Hon vill utbilda sig till läkare.'}	{'item_ID': 'avskaffa|VERB|SV_392', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'B1', 'sentence_text': 'De vill avskaffa den gamla regeln.'}	{'item_ID': 'utbilda|VERB|SV_363', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'B2', 'sentence_text': 'Universitetet utbildar många studenter varje år.'}
{'item_ID': 'sälja|VERB|SV_181', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'A2', 'sentence_text': 'Jag vill sälja min gamla bil.'}	{'item_ID': 'fly|VERB|SV_518', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'B2', 'sentence_text': 'De var tvungna att fly från kriget.'}	{'item_ID': 'duga|VERB|SV_967', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'B1', 'sentence_text': 'Det här duger bra.'}	{'item_ID': 'sjunka|VERB|SV_352', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'B1', 'sentence_text': 'Stenen sjönk till botten.'}
{'item_ID': 'höra|VERB|SV_145-SV_146', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'A1-A2', 'sentence_text': 'Jag hör musik.'}	{'item_ID': 'orka|VERB|SV_338', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'B2', 'sentence_text': 'Jag orkar inte träna efter jobbet idag.'}	{'item_ID': 'lugna|VERB|SV_730', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'A1', 'sentence_text': 'Han lugnar barnet.'}	{'item_ID': 'förebygga|VERB|SV_753', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'B2', 'sentence_text': 'Motion kan förebygga många sjukdomar.'}
{'item_ID': 'förebygga|VERB|SV_751', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'A2', 'sentence_text': 'Att äta bra kan förebygga sjukdomar.'}	{'item_ID': 'invandra|VERB|SV_589', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'C1', 'sentence_text': 'Många människor väljer att invandra till Sverige för att söka ett bättre liv.'}	{'item_ID': 'sjunka|VERB|SV_351', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'A2', 'sentence_text': 'Båten sjunker i vattnet.'}	{'item_ID': 'duga|VERB|SV_968', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'B2', 'sentence_text': 'Jag tror inte att den här lösningen duger i längden.'}
{'item_ID': 'heta|VERB|SV_153', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'B2', 'sentence_text': 'Det heter att man ska vara försiktig när man kör på vintern.'}	{'item_ID': 'lära|VERB|SV_347-SV_348', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'B1-B2', 'sentence_text': 'Det är viktigt att lära sig av sina misstag.'}	{'item_ID': 'se|VERB|SV_117', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'B1', 'sentence_text': 'Hon ser trött ut idag.'}	{'item_ID': 'besvara|VERB|SV_723', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'B2', 'sentence_text': 'Lärarna kommer att besvara era frågor efter presentationen.'}
"{'item_ID': 'heta|VERB|SV_152', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'B1', 'sentence_text': ""Filmen heter 'Allt för Sverige' och den är ganska rolig.""}"	{'item_ID': 'begrava|VERB|SV_562', 'word_level_CEFRLex': 'B1', 'sentence_level_generated': 'B1', 'sentence_text': 'De kommer att begrava hunden imorgon.'}	{'item_ID': 'förvalta|VERB|SV_743', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'B2', 'sentence_text': 'Det är viktigt att förvalta sina pengar väl.'}	{'item_ID': 'vinna|VERB|SV_185', 'word_level_CEFRLex': 'A1', 'sentence_level_generated': 'A1', 'sentence_text': 'Jag vill vinna.'}
{'item_ID': 'gästa|VERB|SV_999', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'C1', 'sentence_text': 'Artisten kommer att gästa programmet ikväll.'}	{'item_ID': 'besvara|VERB|SV_724', 'word_level_CEFRLex': 'B2', 'sentence_level_generated': 'C1', 'sentence_text': 'Ministern lovade att besvara alla frågor från pressen efter mötet.'}	{'item_ID': 'kalla|VERB|SV_309', 'word_level_CEFRLex': 'A2', 'sentence_level_generated': 'C1', 'sentence_text': 'Man kan kalla det ett misstag att inte agera snabbare.'}	{'item_ID': 'styrka|VERB|SV_917', 'word_level_CEFRLex': 'C1', 'sentence_level_generated': 'B1', 'sentence_text': 'Regelbunden träning kan styrka musklerna.'}
