word_entry	word_level_CEFRLex	sentence_level_generated	sentence_ID	sentence_text
distribuir|VERB	A2	B2	ES_368	La empresa distribuye sus productos por todo el país.
distribuir|VERB	A2	C1	ES_369	La organización se encargó de distribuir los alimentos a las familias necesitadas.
morder|VERB	A2	A1	ES_370	El perro muerde el juguete.
morder|VERB	A2	A2	ES_371	El perro muerde el hueso.
morder|VERB	A2	B1	ES_372	No debes morder las uñas.
morder|VERB	A2	B2	ES_373	El perro intentó morder el juguete.
morder|VERB	A2	C1	ES_374	Se mordió el labio inferior, pensativo, mientras escuchaba la compleja explicación.
contactar|VERB	A2	A1	ES_375	Necesito contactar a mi amigo.
contactar|VERB	A2	A2	ES_376	Necesito contactar a mi amigo.
contactar|VERB	A2	B1	ES_377	Puedes contactar a la oficina si tienes alguna duda.
contactar|VERB	A2	B2	ES_378	Puedes contactar con el servicio al cliente si tienes algún problema.
contactar|VERB	A2	C1	ES_379	Tras varios intentos fallidos, logramos contactar con el departamento de soporte técnico.
posar|VERB	A2	A1	ES_380	Ella posa para la foto.
posar|VERB	A2	A2	ES_381	Ella va a posar para la foto.
posar|VERB	A2	B1	ES_382	Ella se va a posar para una foto.
posar|VERB	A2	B2	ES_383	La modelo tuvo que posar durante horas para la sesión de fotos.
posar|VERB	A2	C1	ES_384	El director de fotografía les pidió que posaran de forma natural, sin forzar ninguna expresión.
originar|VERB	A2	A1	ES_385	N/A
originar|VERB	A2	A2	ES_386	N/A
originar|VERB	A2	B1	ES_387	El río se origina en las montañas.
originar|VERB	A2	B2	ES_388	El conflicto se originó por un malentendido.
originar|VERB	A2	C1	ES_389	La escasez de agua podría originar graves conflictos en la región.
tostar|VERB	A2	A1	ES_390	Yo tuesto el pan.
tostar|VERB	A2	A2	ES_391	Voy a tostar el pan para el desayuno.
tostar|VERB	A2	B1	ES_392	Me gusta tostar el pan para el desayuno.
tostar|VERB	A2	B2	ES_393	Puedes tostar las almendras antes de añadirlas al pastel.
tostar|VERB	A2	C1	ES_394	Para realzar el sabor de las especias, es recomendable tostarlas ligeramente antes de usarlas.
distraer|VERB	A2	A1	ES_395	El ruido me distrae.
distraer|VERB	A2	A2	ES_396	Ella se distrae fácilmente con su teléfono.
distraer|VERB	A2	B1	ES_397	No puedo estudiar porque el ruido me distrae.
distraer|VERB	A2	B2	ES_398	El ruido del tráfico puede distraerme cuando intento leer.
distraer|VERB	A2	C1	ES_399	Su habilidad para concentrarse le permite no distraerse con las trivialidades cotidianas.
referencia|NOUN	B1	A1	ES_400	N/A
referencia|NOUN	B1	A2	ES_401	La profesora nos dio una referencia para el proyecto.
referencia|NOUN	B1	B1	ES_402	Necesito una referencia para mi nuevo trabajo.
referencia|NOUN	B1	B2	ES_403	Puedes usar este libro como referencia para tu proyecto.
referencia|NOUN	B1	C1	ES_404	Su disertación se ha convertido en la referencia principal para futuros estudios en el área.
testimonio|NOUN	B1	A1	ES_405	N/A
testimonio|NOUN	B1	A2	ES_406	N/A
testimonio|NOUN	B1	B1	ES_407	El hombre dio su testimonio sobre lo que vio.
testimonio|NOUN	B1	B2	ES_408	El abuelo compartió su testimonio sobre la guerra.
testimonio|NOUN	B1	C1	ES_409	Su testimonio fue clave para la resolución del caso.
ingenio|NOUN	B1	A1	ES_410	N/A
ingenio|NOUN	B1	A2	ES_411	Ella tiene mucho ingenio.
ingenio|NOUN	B1	B1	ES_412	Ella mostró mucho ingenio para resolver el problema.
ingenio|NOUN	B1	B2	ES_413	Mostró mucho ingenio para resolver el problema.
ingenio|NOUN	B1	C1	ES_414	Su ingenio para resolver problemas complejos fue evidente durante la crisis.
cemento|NOUN	B1	A1	ES_415	El suelo es de cemento.
cemento|NOUN	B1	A2	ES_416	La pared es de cemento.
cemento|NOUN	B1	B1	ES_417	El cemento se usa para construir muros.
cemento|NOUN	B1	B2	ES_418	Los trabajadores usaron mucho cemento para construir los cimientos de la casa.
cemento|NOUN	B1	C1	ES_419	El cemento fragua rápidamente con el calor.
filial|NOUN	B1	A1	ES_420	N/A
filial|NOUN	B1	A2	ES_421	N/A
filial|NOUN	B1	B1	ES_422	La empresa abrió una nueva filial en otra ciudad.
filial|NOUN	B1	B2	ES_423	La empresa abrió una nueva filial en la capital.
filial|NOUN	B1	C1	ES_424	La empresa anunció la apertura de una nueva filial en Sudamérica para expandir su mercado.
fallo|NOUN	B1	A1	ES_425	N/A
fallo|NOUN	B1	A2	ES_426	Hubo un fallo en la máquina.
fallo|NOUN	B1	B1	ES_427	Hubo un fallo en el sistema.
fallo|NOUN	B1	B2	ES_428	El fallo del motor detuvo el coche en medio de la carretera.
fallo|NOUN	B1	C1	ES_429	El sistema sufrió un fallo inesperado y se reinició.
boliche|NOUN	B1	A1	ES_430	El boliche está abierto.
boliche|NOUN	B1	A2	ES_431	Vamos al boliche.
boliche|NOUN	B1	B1	ES_432	Vamos al boliche a jugar esta noche.
boliche|NOUN	B1	B2	ES_433	Pasamos la tarde en el boliche.
boliche|NOUN	B1	C1	ES_434	Después de cenar, fuimos al boliche a jugar unas partidas.
muralista|NOUN	B1	A1	ES_435	N/A
muralista|NOUN	B1	A2	ES_436	El muralista pinta un dibujo grande en la pared.
muralista|NOUN	B1	B1	ES_437	Diego Rivera fue un famoso muralista mexicano.
muralista|NOUN	B1	B2	ES_438	El muralista pintó una obra grande en la pared del edificio.
muralista|NOUN	B1	C1	ES_439	El muralista plasmó su visión artística en la fachada del centro cultural.
desaparecido|NOUN	B1	A1	ES_440	N/A
desaparecido|NOUN	B1	A2	ES_441	N/A
desaparecido|NOUN	B1	B1	ES_442	La policía encontró al desaparecido.
desaparecido|NOUN	B1	B2	ES_443	La familia espera noticias del desaparecido.
desaparecido|NOUN	B1	C1	ES_444	La familia aún busca a su desaparecido.
exclusión|NOUN	B1	A1	ES_445	N/A
exclusión|NOUN	B1	A2	ES_446	N/A
exclusión|NOUN	B1	B1	ES_447	La exclusión de algunos estudiantes fue una sorpresa.
exclusión|NOUN	B1	B2	ES_448	La exclusión social afecta a muchas personas en esta ciudad.
exclusión|NOUN	B1	C1	ES_449	La exclusión de ciertos grupos de la sociedad es una preocupación global.
jerga|NOUN	B1	A1	ES_450	N/A
jerga|NOUN	B1	A2	ES_451	Mi hermano usa mucha jerga.
jerga|NOUN	B1	B1	ES_452	No entiendo la jerga que usan en esa serie.
jerga|NOUN	B1	B2	ES_453	A veces es difícil entender la jerga de los adolescentes.
jerga|NOUN	B1	C1	ES_454	La jerga de los adolescentes a menudo incluye palabras que no usamos los adultos.
patada|NOUN	B1	A1	ES_455	El niño da una patada al balón.
patada|NOUN	B1	A2	ES_456	El jugador le dio una patada al balón.
patada|NOUN	B1	B1	ES_457	El niño dio una patada al balón.
patada|NOUN	B1	B2	ES_458	El niño le dio una patada a la puerta cuando estaba enfadado.
patada|NOUN	B1	C1	ES_459	El árbitro no dudó en mostrar la tarjeta roja tras la patada intencionada.
anoréxico|NOUN	B1	A1	ES_460	N/A
anoréxico|NOUN	B1	A2	ES_461	N/A
anoréxico|NOUN	B1	B1	ES_462	N/A
anoréxico|NOUN	B1	B2	ES_463	El anoréxico necesita apoyo profesional para superar su enfermedad.
anoréxico|NOUN	B1	C1	ES_464	El anoréxico rechazaba cualquier intento de convencerlo de comer.
mapuche|NOUN	B1	A1	ES_465	N/A
mapuche|NOUN	B1	A2	ES_466	Hay mapuches en Chile y Argentina.
mapuche|NOUN	B1	B1	ES_467	El mapuche es un pueblo originario.
mapuche|NOUN	B1	B2	ES_468	Los mapuches son un pueblo originario de Chile y Argentina.
mapuche|NOUN	B1	C1	ES_469	Muchos mapuches siguen defendiendo su idioma y costumbres ancestrales.
aporte|NOUN	B1	A1	ES_470	N/A
aporte|NOUN	B1	A2	ES_471	N/A
aporte|NOUN	B1	B1	ES_472	Necesitamos el aporte de todos para este proyecto.
aporte|NOUN	B1	B2	ES_473	Su aporte fue muy valioso para el éxito del equipo.
aporte|NOUN	B1	C1	ES_474	Su aporte al proyecto fue fundamental para su éxito.
malo|NOUN	B1	A1	ES_475	El lobo es el malo del cuento.
malo|NOUN	B1	A2	ES_476	Lo malo es que no tenemos tiempo.
malo|NOUN	B1	B1	ES_477	Lo malo del viaje fue la comida.
malo|NOUN	B1	B2	ES_478	Lo malo de este trabajo es el horario.
malo|NOUN	B1	C1	ES_479	El malo de la historia fue atrapado por la policía.
sensor|NOUN	B1	A1	ES_480	N/A
sensor|NOUN	B1	A2	ES_481	N/A
sensor|NOUN	B1	B1	ES_482	El coche tiene un sensor para aparcar.
sensor|NOUN	B1	B2	ES_483	El sensor de movimiento activa la luz automáticamente.
sensor|NOUN	B1	C1	ES_484	Los coches modernos incorporan múltiples sensores para mejorar la seguridad y la eficiencia.
mérito|NOUN	B1	A1	ES_485	N/A
mérito|NOUN	B1	A2	ES_486	Su trabajo tiene mucho mérito.
mérito|NOUN	B1	B1	ES_487	Su trabajo tiene mucho mérito.
mérito|NOUN	B1	B2	ES_488	Su dedicación al trabajo tiene un gran mérito.
mérito|NOUN	B1	C1	ES_489	Reconoció el mérito de su equipo después del exitoso proyecto.
amiga|NOUN	B1	A1	ES_490	Ella es mi amiga.
amiga|NOUN	B1	A2	ES_491	Mi amiga viene a mi casa hoy.
amiga|NOUN	B1	B1	ES_492	Mi amiga y yo vamos al cine esta noche.
amiga|NOUN	B1	B2	ES_493	Mi amiga Laura me recomendó un libro muy interesante.
amiga|NOUN	B1	C1	ES_494	Aunque vivimos lejos, mi amiga y yo mantenemos una estrecha relación a través de videollamadas.
monotonía|NOUN	B1	A1	ES_495	N/A
monotonía|NOUN	B1	A2	ES_496	N/A
monotonía|NOUN	B1	B1	ES_497	La monotonía de la rutina a veces es aburrida.
monotonía|NOUN	B1	B2	ES_498	Para evitar la monotonía, a veces cambiamos de ruta.
monotonía|NOUN	B1	C1	ES_499	Buscaba romper con la monotonía de su rutina diaria.
armar|VERB	B1	A1	ES_500	Yo armo un rompecabezas.
armar|VERB	B1	A2	ES_501	Necesitamos armar la caja.
armar|VERB	B1	B1	ES_502	Ellos tienen que armar los muebles nuevos hoy.
armar|VERB	B1	B2	ES_503	Necesitamos armar el mueble antes de que lleguen los invitados.
armar|VERB	B1	C1	ES_504	Armaron una estrategia innovadora para el lanzamiento del producto.
percibir|VERB	B1	A1	ES_505	N/A
percibir|VERB	B1	A2	ES_506	N/A
percibir|VERB	B1	B1	ES_507	Ella percibe el aroma de las flores.
percibir|VERB	B1	B2	ES_508	Es importante percibir las señales de advertencia a tiempo.
percibir|VERB	B1	C1	ES_509	Es importante percibir las señales no verbales durante una conversación.
cursar|VERB	B1	A1	ES_510	N/A
cursar|VERB	B1	A2	ES_511	Mi hermana cursa una clase de baile.
cursar|VERB	B1	B1	ES_512	Voy a cursar mis estudios universitarios el próximo año.
cursar|VERB	B1	B2	ES_513	Este año voy a cursar la asignatura de economía.
cursar|VERB	B1	C1	ES_514	Él decidió cursar un máster en energías renovables.
alertar|VERB	B1	A1	ES_515	N/A
alertar|VERB	B1	A2	ES_516	Ella quiere alertar a sus amigos.
alertar|VERB	B1	B1	ES_517	La policía tuvo que alertar a los vecinos sobre el peligro.
alertar|VERB	B1	B2	ES_518	Los bomberos tuvieron que alertar a los residentes sobre el peligro.
alertar|VERB	B1	C1	ES_519	La noticia de la tormenta inminente logró alertar a la población para que tomara precauciones.
cesar|VERB	B1	A1	ES_520	N/A
cesar|VERB	B1	A2	ES_521	La lluvia cesó.
cesar|VERB	B1	B1	ES_522	El ruido cesó después de unos minutos.
cesar|VERB	B1	B2	ES_523	La lluvia cesó después de una hora.
cesar|VERB	B1	C1	ES_524	El ministro fue cesado de su cargo tras el escándalo.
empeñar|VERB	B1	A1	ES_525	N/A
empeñar|VERB	B1	A2	ES_526	N/A
empeñar|VERB	B1	B1	ES_527	Él se empeñó en aprender a cocinar bien.
empeñar|VERB	B1	B2	ES_528	Mi hermano se empeña en visitar todos los museos de la ciudad.
empeñar|VERB	B1	C1	ES_529	Se empeñó en aprender a tocar la guitarra.
remitir|VERB	B1	A1	ES_530	N/A
remitir|VERB	B1	A2	ES_531	N/A
remitir|VERB	B1	B1	ES_532	Después de la tormenta, el viento remitió.
remitir|VERB	B1	B2	ES_533	Por favor, remite el informe lo antes posible.
remitir|VERB	B1	C1	ES_534	La fiebre empezó a remitir después de unas horas de descanso.
alterar|VERB	B1	A1	ES_535	N/A
alterar|VERB	B1	A2	ES_536	N/A
alterar|VERB	B1	B1	ES_537	No quiero alterar tus planes.
alterar|VERB	B1	B2	ES_538	El ruido constante puede alterar la concentración.
alterar|VERB	B1	C1	ES_539	El ruido constante de la construcción puede alterar la tranquilidad de los vecinos.
ascender|VERB	B1	A1	ES_540	N/A
ascender|VERB	B1	A2	ES_541	El ascensor va a ascender al quinto piso.
ascender|VERB	B1	B1	ES_542	Es difícil ascender esta montaña sin equipo.
ascender|VERB	B1	B2	ES_543	El alpinista planea ascender a la cima de la montaña.
ascender|VERB	B1	C1	ES_544	Después de años de arduo trabajo, logró ascender al puesto de director.
asignar|VERB	B1	A1	ES_545	N/A
asignar|VERB	B1	A2	ES_546	La profesora asignó la tarea a los estudiantes.
asignar|VERB	B1	B1	ES_547	El profesor va a asignar el trabajo para el lunes.
asignar|VERB	B1	B2	ES_548	La profesora nos asignó un ensayo para la próxima semana.
asignar|VERB	B1	C1	ES_549	Le asignaron la tarea de coordinar el proyecto.
bordar|VERB	B1	A1	ES_550	N/A
bordar|VERB	B1	A2	ES_551	Mi abuela puede bordar muy bien.
bordar|VERB	B1	B1	ES_552	Mi hermana está bordando una camisa.
bordar|VERB	B1	B2	ES_553	Mi abuela suele bordar pañuelos para sus nietos.
bordar|VERB	B1	C1	ES_554	El actor bordó su papel, ganándose el aplauso unánime del público.
consumar|VERB	B1	A1	ES_555	N/A
consumar|VERB	B1	A2	ES_556	N/A
consumar|VERB	B1	B1	ES_557	N/A
consumar|VERB	B1	B2	ES_558	Ellos lograron consumar su plan después de mucho esfuerzo.
consumar|VERB	B1	C1	ES_559	Finalmente, lograron consumar su plan de expansión internacional.
imputar|VERB	B1	A1	ES_560	N/A
imputar|VERB	B1	A2	ES_561	N/A
imputar|VERB	B1	B1	ES_562	N/A
imputar|VERB	B1	B2	ES_563	El juez decidió imputarle el delito.
imputar|VERB	B1	C1	ES_564	La fiscalía decidió imputar los cargos al exfuncionario.
fluir|VERB	B1	A1	ES_565	N/A
fluir|VERB	B1	A2	ES_566	El agua fluye en el río.
fluir|VERB	B1	B1	ES_567	El agua fluye por el río.
fluir|VERB	B1	B2	ES_568	La conversación fluía sin problemas durante la cena.
fluir|VERB	B1	C1	ES_569	La conversación fluyó sin esfuerzo durante toda la cena.
descomponer|VERB	B1	A1	ES_570	N/A
descomponer|VERB	B1	A2	ES_571	El coche se descompuso y no podemos usarlo.
descomponer|VERB	B1	B1	ES_572	Si no pones la leche en la nevera, se va a descomponer.
descomponer|VERB	B1	B2	ES_573	El coche se descompuso justo antes de llegar a la ciudad.
descomponer|VERB	B1	C1	ES_574	La mala noticia lo descompuso emocionalmente.
alinear|VERB	B1	A1	ES_575	N/A
alinear|VERB	B1	A2	ES_576	Alinea los libros en el estante, por favor.
alinear|VERB	B1	B1	ES_577	Hay que alinear los libros en el estante.
alinear|VERB	B1	B2	ES_578	Es importante alinear nuestras metas para tener éxito en el proyecto.
alinear|VERB	B1	C1	ES_579	Los partidos intentaron alinear sus intereses para lograr un acuerdo.
sacudir|VERB	B1	A1	ES_580	N/A
sacudir|VERB	B1	A2	ES_581	Sacude el polvo de los libros.
sacudir|VERB	B1	B1	ES_582	El perro empezó a sacudir la cola cuando vio a su dueño.
sacudir|VERB	B1	B2	ES_583	El perro se sacudió después de salir del agua.
sacudir|VERB	B1	C1	ES_584	El discurso del presidente logró sacudir la conciencia de muchos ciudadanos.
enriquecer|VERB	B1	A1	ES_585	N/A
enriquecer|VERB	B1	A2	ES_586	N/A
enriquecer|VERB	B1	B1	ES_587	Viajar puede enriquecer tu vida con nuevas experiencias.
enriquecer|VERB	B1	B2	ES_588	Viajar puede enriquecer tu vida.
enriquecer|VERB	B1	C1	ES_589	Leer mucho puede enriquecer tu vocabulario y tu perspectiva.
atrasar|VERB	B1	A1	ES_590	Mi reloj atrasa.
atrasar|VERB	B1	A2	ES_591	No quiero atrasar la reunión.
atrasar|VERB	B1	B1	ES_592	La reunión se va a atrasar un poco.
atrasar|VERB	B1	B2	ES_593	El mal tiempo puede atrasar el vuelo.
atrasar|VERB	B1	C1	ES_594	La burocracia excesiva puede atrasar el proceso de aprobación de nuevas iniciativas.
descalificar|VERB	B1	A1	ES_595	N/A
descalificar|VERB	B1	A2	ES_596	N/A
descalificar|VERB	B1	B1	ES_597	El juez decidió descalificar al concursante.
descalificar|VERB	B1	B2	ES_598	El árbitro decidió descalificar al jugador por su comportamiento antideportivo.
descalificar|VERB	B1	C1	ES_599	El árbitro decidió descalificar al equipo por incumplir las normas del torneo.
aspiración|NOUN	B2	A1	ES_600	N/A
aspiración|NOUN	B2	A2	ES_601	N/A
aspiración|NOUN	B2	B1	ES_602	Su mayor aspiración es viajar por el mundo.
aspiración|NOUN	B2	B2	ES_603	Su aspiración es convertirse en un médico exitoso.
aspiración|NOUN	B2	C1	ES_604	Su mayor aspiración es contribuir al cambio social positivo.
ácido|NOUN	B2	A1	ES_605	N/A
ácido|NOUN	B2	A2	ES_606	El vinagre contiene un ácido.
ácido|NOUN	B2	B1	ES_607	Algunas frutas tienen mucho ácido.
ácido|NOUN	B2	B2	ES_608	El jugo de limón tiene mucho ácido.
ácido|NOUN	B2	C1	ES_609	La reacción química liberó un ácido volátil.
cónyuge|NOUN	B2	A1	ES_610	N/A
cónyuge|NOUN	B2	A2	ES_611	N/A
cónyuge|NOUN	B2	B1	ES_612	Mi cónyuge trabaja en un hospital.
cónyuge|NOUN	B2	B2	ES_613	Mi cónyuge y yo celebramos nuestro aniversario el mes pasado.
cónyuge|NOUN	B2	C1	ES_614	El cónyuge de la presidenta suele acompañarla en eventos oficiales.
pauta|NOUN	B2	A1	ES_615	N/A
pauta|NOUN	B2	A2	ES_616	La profesora dio una pauta clara para el proyecto.
pauta|NOUN	B2	B1	ES_617	El profesor dio algunas pautas para el proyecto.
pauta|NOUN	B2	B2	ES_618	Necesitamos una pauta clara para organizar el evento.
pauta|NOUN	B2	C1	ES_619	Debemos seguir las pautas establecidas para el proyecto.
mediador|NOUN	B2	A1	ES_620	N/A
mediador|NOUN	B2	A2	ES_621	N/A
mediador|NOUN	B2	B1	ES_622	El mediador ayudó a las partes a encontrar una solución.
mediador|NOUN	B2	B2	ES_623	El mediador ayudó a las partes a encontrar un acuerdo justo.
mediador|NOUN	B2	C1	ES_624	El mediador ayudó a resolver el conflicto entre las partes.
monopolio|NOUN	B2	A1	ES_625	N/A
monopolio|NOUN	B2	A2	ES_626	N/A
monopolio|NOUN	B2	B1	ES_627	La empresa tiene el monopolio de la venta de electricidad en la región.
monopolio|NOUN	B2	B2	ES_628	Esa empresa tiene un monopolio en el mercado local.
monopolio|NOUN	B2	C1	ES_629	El gobierno intentó romper el monopolio de la empresa.
preservación|NOUN	B2	A1	ES_630	N/A
preservación|NOUN	B2	A2	ES_631	N/A
preservación|NOUN	B2	B1	ES_632	La preservación del medio ambiente es importante para todos.
preservación|NOUN	B2	B2	ES_633	La preservación de los bosques es crucial para el clima.
preservación|NOUN	B2	C1	ES_634	La preservación de los ecosistemas es esencial para la biodiversidad.
aleta|NOUN	B2	A1	ES_635	El pez tiene una aleta.
aleta|NOUN	B2	A2	ES_636	El pez mueve su aleta para nadar.
aleta|NOUN	B2	B1	ES_637	El pez nada con sus aletas.
aleta|NOUN	B2	B2	ES_638	El buceador usó aletas para nadar más rápido.
aleta|NOUN	B2	C1	ES_639	El biólogo marino estudió la morfología de la aleta caudal del delfín para entender su hidrodinámica.
metáfora|NOUN	B2	A1	ES_640	N/A
metáfora|NOUN	B2	A2	ES_641	N/A
metáfora|NOUN	B2	B1	ES_642	N/A
metáfora|NOUN	B2	B2	ES_643	El autor empleó una metáfora para describir el atardecer.
metáfora|NOUN	B2	C1	ES_644	Su poesía a menudo utiliza la metáfora como una herramienta para explorar emociones complejas.
química|NOUN	B2	A1	ES_645	Me gusta la química.
química|NOUN	B2	A2	ES_646	Me gusta la clase de química.
química|NOUN	B2	B1	ES_647	Ella trabaja en un laboratorio de química.
química|NOUN	B2	B2	ES_648	La química de los alimentos es un área de gran interés.
química|NOUN	B2	C1	ES_649	Había una química especial entre ellos que hizo su colaboración muy productiva.
duende|NOUN	B2	A1	ES_650	N/A
duende|NOUN	B2	A2	ES_651	Un duende vive en el bosque.
duende|NOUN	B2	B1	ES_652	Los niños creen en los duendes.
duende|NOUN	B2	B2	ES_653	El niño creía en los duendes del bosque.
duende|NOUN	B2	C1	ES_654	Su voz flamenca tenía un duende que cautivaba a todos.
asignación|NOUN	B2	A1	ES_655	N/A
asignación|NOUN	B2	A2	ES_656	N/A
asignación|NOUN	B2	B1	ES_657	La asignación para mañana es leer el capítulo siete.
asignación|NOUN	B2	B2	ES_658	La asignación para el curso debe entregarse antes del viernes.
asignación|NOUN	B2	C1	ES_659	La asignación de recursos para el proyecto es crucial.
gesta|NOUN	B2	A1	ES_660	N/A
gesta|NOUN	B2	A2	ES_661	N/A
gesta|NOUN	B2	B1	ES_662	N/A
gesta|NOUN	B2	B2	ES_663	La construcción del canal fue una gran gesta para el país.
gesta|NOUN	B2	C1	ES_664	La gesta de construir un puente sobre el cañón llevó años de esfuerzo.
espiritualidad|NOUN	B2	A1	ES_665	N/A
espiritualidad|NOUN	B2	A2	ES_666	N/A
espiritualidad|NOUN	B2	B1	ES_667	Ella encontró paz en su espiritualidad.
espiritualidad|NOUN	B2	B2	ES_668	La espiritualidad puede significar algo diferente para cada persona.
espiritualidad|NOUN	B2	C1	ES_669	Su búsqueda de la espiritualidad la llevó a estudiar diversas filosofías.
roble|NOUN	B2	A1	ES_670	N/A
roble|NOUN	B2	A2	ES_671	Hay un roble grande en el parque.
roble|NOUN	B2	B1	ES_672	Hay un roble grande al lado del río.
roble|NOUN	B2	B2	ES_673	El banco del parque es de madera de roble.
roble|NOUN	B2	C1	ES_674	El viejo roble del jardín ofrecía una sombra generosa en los días calurosos de verano.
practicante|NOUN	B2	A1	ES_675	N/A
practicante|NOUN	B2	A2	ES_676	El practicante trabaja en la empresa.
practicante|NOUN	B2	B1	ES_677	La nueva practicante ayuda en la oficina.
practicante|NOUN	B2	B2	ES_678	El nuevo practicante aprende rápidamente las tareas del equipo.
practicante|NOUN	B2	C1	ES_679	El practicante de medicina acompañó al cirujano durante la operación.
bechamel|NOUN	B2	A1	ES_680	N/A
bechamel|NOUN	B2	A2	ES_681	La bechamel es una salsa blanca.
bechamel|NOUN	B2	B1	ES_682	Esta lasaña tiene mucha bechamel.
bechamel|NOUN	B2	B2	ES_683	Preparo la lasaña con mucha bechamel.
bechamel|NOUN	B2	C1	ES_684	La bechamel es un ingrediente clave en platos como la lasaña.
ajedrecista|NOUN	B2	A1	ES_685	N/A
ajedrecista|NOUN	B2	A2	ES_686	Mi hermano es ajedrecista.
ajedrecista|NOUN	B2	B1	ES_687	Mi hermano es un buen ajedrecista.
ajedrecista|NOUN	B2	B2	ES_688	El ajedrecista se concentró en cada movimiento.
ajedrecista|NOUN	B2	C1	ES_689	El ajedrecista analizó la posición de las piezas con detenimiento.
esguince|NOUN	B2	A1	ES_690	N/A
esguince|NOUN	B2	A2	ES_691	Tengo un esguince en el tobillo.
esguince|NOUN	B2	B1	ES_692	Me hice un esguince en el tobillo.
esguince|NOUN	B2	B2	ES_693	Después de caerse, le diagnosticaron un esguince leve.
esguince|NOUN	B2	C1	ES_694	El esguince de tobillo la mantuvo sin poder correr por varias semanas.
coplero|NOUN	B2	A1	ES_695	N/A
coplero|NOUN	B2	A2	ES_696	N/A
coplero|NOUN	B2	B1	ES_697	El coplero cantó viejas canciones de amor.
coplero|NOUN	B2	B2	ES_698	N/A
coplero|NOUN	B2	C1	ES_699	El coplero entonó una melodía tradicional que conmovió a la audiencia.
lamentar|VERB	B2	A1	ES_700	N/A
lamentar|VERB	B2	A2	ES_701	Lamento no poder ir a la fiesta.
lamentar|VERB	B2	B1	ES_702	Lamento no poder acompañarte mañana.
lamentar|VERB	B2	B2	ES_703	Lamento que tengas que irte tan pronto.
lamentar|VERB	B2	C1	ES_704	Lamento que no pudieras venir a la fiesta.
afrontar|VERB	B2	A1	ES_705	N/A
afrontar|VERB	B2	A2	ES_706	N/A
afrontar|VERB	B2	B1	ES_707	Es importante afrontar los problemas con calma.
afrontar|VERB	B2	B2	ES_708	Ellos necesitan afrontar la realidad de la situación.
afrontar|VERB	B2	C1	ES_709	Es importante afrontar los problemas con una actitud positiva.
defraudar|VERB	B2	A1	ES_710	N/A
defraudar|VERB	B2	A2	ES_711	No quiero defraudarte.
defraudar|VERB	B2	B1	ES_712	No quiero defraudar a mis padres.
defraudar|VERB	B2	B2	ES_713	El nuevo producto defraudó a los clientes.
defraudar|VERB	B2	C1	ES_714	Me defraudó que no cumpliera su promesa de ayudarnos.
involucrar|VERB	B2	A1	ES_715	N/A
involucrar|VERB	B2	A2	ES_716	Ella quiere involucrar a todos en la actividad.
involucrar|VERB	B2	B1	ES_717	Queremos involucrar a más personas en el proyecto.
involucrar|VERB	B2	B2	ES_718	Ella decidió involucrarse más en las actividades del grupo.
involucrar|VERB	B2	C1	ES_719	La nueva política busca involucrar a más ciudadanos en la vida cívica de la comunidad.
depurar|VERB	B2	A1	ES_720	N/A
depurar|VERB	B2	A2	ES_721	El filtro ayuda a depurar el agua.
depurar|VERB	B2	B1	ES_722	El cuerpo necesita depurar las toxinas para estar sano.
depurar|VERB	B2	B2	ES_723	El hígado tiene la función de depurar la sangre.
depurar|VERB	B2	C1	ES_724	Es fundamental depurar los datos para obtener resultados fiables.
atormentar|VERB	B2	A1	ES_725	N/A
atormentar|VERB	B2	A2	ES_726	N/A
atormentar|VERB	B2	B1	ES_727	El ruido del vecino me atormenta cada noche.
atormentar|VERB	B2	B2	ES_728	Los recuerdos de la guerra lo atormentaban.
atormentar|VERB	B2	C1	ES_729	La duda sobre su decisión final comenzó a atormentarlo.
propagar|VERB	B2	A1	ES_730	N/A
propagar|VERB	B2	A2	ES_731	El fuego se puede propagar muy rápido.
propagar|VERB	B2	B1	ES_732	Es importante lavarse las manos para no propagar el virus.
propagar|VERB	B2	B2	ES_733	Es importante evitar que el fuego se propague.
propagar|VERB	B2	C1	ES_734	La información se propagó rápidamente a través de las redes sociales.
persistir|VERB	B2	A1	ES_735	N/A
persistir|VERB	B2	A2	ES_736	Debes persistir para terminar el proyecto.
persistir|VERB	B2	B1	ES_737	Debes persistir para alcanzar tus metas.
persistir|VERB	B2	B2	ES_738	Si persistes, lo lograrás.
persistir|VERB	B2	C1	ES_739	A pesar de los desafíos, decidió persistir en su intento de resolver el problema.
achacar|VERB	B2	A1	ES_740	N/A
achacar|VERB	B2	A2	ES_741	N/A
achacar|VERB	B2	B1	ES_742	Ella le achacó la demora al tráfico.
achacar|VERB	B2	B2	ES_743	Siempre le achacan la culpa a los demás.
achacar|VERB	B2	C1	ES_744	La prensa suele achacar la crisis económica a la mala gestión del gobierno.
desmesurar|VERB	B2	A1	ES_745	N/A
desmesurar|VERB	B2	A2	ES_746	N/A
desmesurar|VERB	B2	B1	ES_747	N/A
desmesurar|VERB	B2	B2	ES_748	N/A
desmesurar|VERB	B2	C1	ES_749	El entusiasmo de la multitud se desmesuró al conocer la noticia.
principiar|VERB	B2	A1	ES_750	N/A
principiar|VERB	B2	A2	ES_751	N/A
principiar|VERB	B2	B1	ES_752	Ellos principiarán el proyecto la próxima semana.
