word_entry	word_level_CEFRLex	sentence_level_generated	sentence_ID	sentence_text
förklaring|NOUN	B1	B1	SV_402	Jag gav henne en kort förklaring om situationen.
förklaring|NOUN	B1	B2	SV_403	Jag behöver en förklaring till varför det hände.
förklaring|NOUN	B1	C1	SV_404	Han gav en detaljerad förklaring till varför projektet försenades.
andel|NOUN	B1	A1	SV_405	Jag har en andel av kakan.
andel|NOUN	B1	A2	SV_406	En stor andel av böckerna är på engelska.
andel|NOUN	B1	B1	SV_407	En stor andel av studenterna kommer från andra länder.
andel|NOUN	B1	B2	SV_408	En stor andel av befolkningen bor i städerna.
andel|NOUN	B1	C1	SV_409	En stor andel av befolkningen röstade i valet.
bröllop|NOUN	B1	A1	SV_410	Det är ett bröllop idag.
bröllop|NOUN	B1	A2	SV_411	Vi ska gå på ett bröllop nästa månad.
bröllop|NOUN	B1	B1	SV_412	De ska ha ett bröllop på lördag.
bröllop|NOUN	B1	B2	SV_413	De ska ha sitt bröllop nästa sommar.
bröllop|NOUN	B1	C1	SV_414	Bröllopet var en storslagen tillställning med gäster från hela världen.
smörgåsbord|NOUN	B1	A1	SV_415	Vi äter smörgåsbord.
smörgåsbord|NOUN	B1	A2-B2	SV_416-SV_418	Vi åt ett stort smörgåsbord med många olika rätter.
smörgåsbord|NOUN	B1	B1	SV_417	Jag älskar att äta på ett smörgåsbord.
smörgåsbord|NOUN	B1	C1	SV_419	På midsommarfesten dukades ett fantastiskt smörgåsbord upp.
yttrande|NOUN	B1	A2	SV_421	Han gav ett kort yttrande.
yttrande|NOUN	B1	B1	SV_422	Hans yttrande var mycket tydligt.
yttrande|NOUN	B1	B2	SV_423	Regeringen lämnade ett yttrande om den nya lagen.
yttrande|NOUN	B1	C1	SV_424	Hon fick tillfälle att lämna sitt yttrande om lagförslaget.
hammare|NOUN	B1	A1-A2	SV_425-SV_426	Jag har en hammare.
hammare|NOUN	B1	B1	SV_427	Jag kan inte hitta hammaren.
hammare|NOUN	B1	B2	SV_428	Jag behöver en hammare för att slå in spiken.
hammare|NOUN	B1	C1	SV_429	Även om en hammare primärt används för att slå in spik, kan den också vara användbar för att demontera strukturer.
kokpunkt|NOUN	B1	B1	SV_432	Vatten har en kokpunkt på hundra grader Celsius.
kokpunkt|NOUN	B1	B2	SV_433	Vatten når sin kokpunkt vid hundra grader Celsius.
kokpunkt|NOUN	B1	C1	SV_434	Vattnets kokpunkt är 100 grader Celsius.
mjöl|NOUN	B1	A1	SV_435	Jag köper mjöl.
mjöl|NOUN	B1	A2	SV_436	Vi bakar bröd med mjöl.
mjöl|NOUN	B1	B1	SV_437	Jag behöver mjöl för att baka en kaka.
mjöl|NOUN	B1	B2	SV_438	Jag behöver mer mjöl för att baka brödet.
mjöl|NOUN	B1	C1	SV_439	Många bagare föredrar ekologiskt mjöl för dess smak och konsistens.
hantverkare|NOUN	B1	A1	SV_440	Min pappa är hantverkare.
hantverkare|NOUN	B1	A2	SV_441	En hantverkare kommer hit imorgon.
hantverkare|NOUN	B1	B1	SV_442	Vi behöver en hantverkare som kan reparera fönstret.
hantverkare|NOUN	B1	B2	SV_443	Vi behövde en hantverkare för att fixa taket.
hantverkare|NOUN	B1	C1	SV_444	Vi anlitade en erfaren hantverkare för att renovera köket.
nackdel|NOUN	B1	A2	SV_446	Huset är fint, men priset är en nackdel.
nackdel|NOUN	B1	B1	SV_447	En nackdel med att bo på landet är att det är långt till affären.
nackdel|NOUN	B1	B2	SV_448	En stor nackdel med det nya systemet är kostnaden.
nackdel|NOUN	B1	C1	SV_449	En stor nackdel med det nya systemet är dess komplexitet.
varelse|NOUN	B1	A2	SV_451	En liten varelse sprang över golvet.
varelse|NOUN	B1	B1	SV_452	Det finns många olika varelser i havet.
varelse|NOUN	B1	B2	SV_453	En människa är en komplex varelse.
varelse|NOUN	B1	C1	SV_454	Människan är en komplex varelse med många känslor.
bilradio|NOUN	B1	A1-A2	SV_455-SV_456	Min bil har en bilradio.
bilradio|NOUN	B1	B1	SV_457	Jag lyssnade på bilradion under körningen.
bilradio|NOUN	B1	B2	SV_458	Min nya bilradio har bra ljud.
bilradio|NOUN	B1	C1	SV_459	Hon lyssnade på nyheterna via bilradion under den långa körningen.
polisstation|NOUN	B1	A1	SV_460	Jag går till polisstationen.
polisstation|NOUN	B1	A2	SV_461	Polisstationen ligger nära torget.
polisstation|NOUN	B1	B1	SV_462	Min vän jobbar på en polisstation i centrum.
polisstation|NOUN	B1	B2	SV_463	Den nya polisstationen ligger nära centrum.
polisstation|NOUN	B1	C1	SV_464	Vi rapporterade händelsen på den lokala polisstationen.
uttalande|NOUN	B1	A2	SV_466	Hon gjorde ett uttalande.
uttalande|NOUN	B1	B1	SV_467	Regeringen gjorde ett viktigt uttalande.
uttalande|NOUN	B1	B2	SV_468	Ministern gjorde ett viktigt uttalande.
uttalande|NOUN	B1	C1	SV_469	Debatten avslutades med ett gemensamt uttalande från båda sidor.
snobb|NOUN	B1	B1	SV_472	Han uppför sig ibland som en snobb.
snobb|NOUN	B1	B2	SV_473	Han klär sig dyrt och uppför sig som en snobb.
snobb|NOUN	B1	C1	SV_474	Med sin överlägsna attityd framstod han ofta som en riktig snobb.
bygge|NOUN	B1	A1	SV_475	Det är ett stort bygge här.
bygge|NOUN	B1	A2	SV_476	Vi ser ett nytt bygge vid vägen.
bygge|NOUN	B1	B1	SV_477	Det nya bygget är nästan klart.
bygge|NOUN	B1	B2	SV_478	Bygget av den nya bron är nästan klart.
bygge|NOUN	B1	C1	SV_479	Det nya bygget på torget har blivit en stor snackis i stan.
varukorg|NOUN	B1	A1	SV_480	Jag lägger äpplen i varukorgen.
varukorg|NOUN	B1	A2	SV_481	Jag har tre äpplen i min varukorg.
varukorg|NOUN	B1	B1	SV_482	Min varukorg är full.
varukorg|NOUN	B1	B2	SV_483	Jag lade tre äpplen i varukorgen.
varukorg|NOUN	B1	C1	SV_484	Kunden lade de sista varorna i sin varukorg innan han gick till kassan.
förekomst|NOUN	B1	B2	SV_488	Man har noterat en ökad förekomst av rådjur i området.
förekomst|NOUN	B1	C1	SV_489	Man har noterat en ökad förekomst av allergier hos barn.
försäkran|NOUN	B1	B1	SV_492	Jag fick en försäkran om att allt skulle ordna sig.
försäkran|NOUN	B1	B2	SV_493	Jag gav honom min försäkran om att allt skulle lösa sig.
försäkran|NOUN	B1	C1	SV_494	Han gav oss sin försäkran om att arbetet skulle bli klart.
måltidssång|NOUN	B1	A2	SV_496	De sjöng en måltidssång.
måltidssång|NOUN	B1	B1	SV_497	Barnen sjöng en glad måltidssång före middagen.
måltidssång|NOUN	B1	B2	SV_498	Barnen sjöng en glad måltidssång innan vi åt middag.
måltidssång|NOUN	B1	C1	SV_499	Barnen sjöng en glad måltidssång innan de började äta.
översätta|VERB	B1	A1	SV_500	Kan du översätta ordet?
översätta|VERB	B1	A2	SV_501	Kan du översätta den här meningen?
översätta|VERB	B1	B1	SV_502	Jag måste översätta texten till svenska.
översätta|VERB	B1	B2	SV_503	Jag måste översätta e-postmeddelandet före mötet.
översätta|VERB	B1	C1	SV_504	Det är svårt att översätta poesi utan att förlora dess ursprungliga känsla.
sprida|VERB	B1	A2	SV_506	Jag sprider smör på brödet.
sprida|VERB	B1	B1	SV_507	Blommorna sprider en god doft i rummet.
sprida|VERB	B1	B2	SV_508	Vattnet kan sprida frön till nya platser.
sprida|VERB	B1	C1	SV_509	Att sprida kunskap är viktigt för utvecklingen av samhället.
uppskatta|VERB	B1	A2	SV_511	Jag uppskattar din hjälp.
uppskatta|VERB	B1	B1	SV_512	Jag uppskattar din hjälp mycket.
uppskatta|VERB	B1	B2	SV_513	Jag uppskattar verkligen din ärlighet.
uppskatta|VERB	B1	C1	SV_514	Vi uppskattar din feedback för att förbättra vår tjänst.
fly|VERB	B1	A1	SV_515	Fågeln kan flyga.
fly|VERB	B1	A2	SV_516	De flyr från huset.
fly|VERB	B1	B1	SV_517	De var tvungna att fly landet snabbt.
fly|VERB	B1	B2	SV_518	De var tvungna att fly från kriget.
fly|VERB	B1	C1	SV_519	Många människor tvingades fly från sina hem under kriget.
forma|VERB	B1	A2	SV_521	Jag formar leran.
forma|VERB	B1	B1	SV_522	Barnen gillar att forma figurer av lera.
forma|VERB	B1	B2	SV_523	Hon ville forma sin framtid på sitt eget sätt.
forma|VERB	B1	C1	SV_524	Samhället har en stor roll i att forma individernas värderingar.
markera|VERB	B1	A1	SV_525	Markera rätt svar.
markera|VERB	B1	A2	SV_526	Kan du markera rätt svar?
markera|VERB	B1	B1	SV_527	Kan du markera de viktigaste delarna?
markera|VERB	B1	B2	SV_528	Hon ville markera vikten av att vara i tid.
markera|VERB	B1	C1	SV_529	Hans tonfall markerade tydligt hans irritation.
skala|VERB	B1	A1	SV_530	Jag skalar ett äpple.
skala|VERB	B1	A2	SV_531	Jag ska skala potatisen till middagen.
skala|VERB	B1	B1	SV_532	Jag måste skala potatisen.
skala|VERB	B1	B2	SV_533	Man måste skala löken innan man hackar den.
skala|VERB	B1	C1	SV_534	De tvingades skala ner verksamheten på grund av lågkonjunkturen.
förvirra|VERB	B1	A2	SV_536	Det förvirrar mig.
förvirra|VERB	B1	B1	SV_537	Jag vill inte förvirra dig.
förvirra|VERB	B1	B2	SV_538	Hans snabba tal kan förvirra nya elever.
förvirra|VERB	B1	C1	SV_539	Hans oväntade fråga lyckades förvirra mig totalt.
värma|VERB	B1	A1-A2	SV_540-SV_541	Jag värmer maten.
värma|VERB	B1	B1-B2	SV_542-SV_543	Jag ska värma vattnet till teet.
värma|VERB	B1	C1	SV_544	Att värma sig vid elden var en välkommen lättnad efter den kalla dagen.
stöta|VERB	B1	A1	SV_545	Jag stöter bollen.
stöta|VERB	B1	A2	SV_546	Jag stötte på min lärare i affären.
stöta|VERB	B1	B1	SV_547	Jag stötte emot en stol i mörkret.
stöta|VERB	B1	B2	SV_548	Vi stötte på några problem under mötet.
stöta|VERB	B1	C1	SV_549	Vi stötte på oväntade hinder i processen som fördröjde resultatet.
rita|VERB	B1	A1	SV_550	Jag ritar en bild.
rita|VERB	B1	A2	SV_551	Jag ritar en blomma.
rita|VERB	B1	B1	SV_552	Hon gillar att rita bilder.
rita|VERB	B1	B2	SV_553	Han gillar att rita landskap med ljusa färger.
rita|VERB	B1	C1	SV_554	För att förstå komplexiteten i systemet bad vi ingenjören att rita upp en schematisk bild.
viska|VERB	B1	A1	SV_555	Hon viskar.
viska|VERB	B1	A2	SV_556	Han viskade en hemlighet till sin vän.
viska|VERB	B1	B1	SV_557	Hon viskade något i mitt öra.
viska|VERB	B1	B2	SV_558	Hon började viska om sin hemlighet.
viska|VERB	B1	C1	SV_559	Han viskade oroligt till sin kollega om det oväntade beskedet.
begrava|VERB	B1	A2	SV_561	De ska begrava sin far.
begrava|VERB	B1	B1	SV_562	De kommer att begrava hunden imorgon.
begrava|VERB	B1	B2	SV_563	De valde att begrava hunden i trädgården.
begrava|VERB	B1	C1	SV_564	Han försökte begrava sina känslor istället för att prata om dem.
bota|VERB	B1	A1	SV_565	Doktorn kan bota mig.
bota|VERB	B1	A2	SV_566	Läkaren kan bota sjukdomen.
bota|VERB	B1	B1	SV_567	Läkaren kan bota många sjukdomar.
bota|VERB	B1	B2	SV_568	Han hoppas att den nya medicinen kan bota hans sjukdom.
bota|VERB	B1	C1	SV_569	Nya mediciner kan bota många svåra sjukdomar.
attackera|VERB	B1	A2	SV_571	Hunden attackerade bollen.
attackera|VERB	B1	B1	SV_572	Hunden började attackera katten.
attackera|VERB	B1	B2	SV_573	Vargen började attackera sitt byte.
attackera|VERB	B1	C1	SV_574	Hon valde att attackera problemet från en ny vinkel.
knäppa|VERB	B1	A1	SV_575	Jag knäpper min jacka.
knäppa|VERB	B1	A2	SV_576	Hon kan knäppa sin jacka.
knäppa|VERB	B1	B1	SV_577	Kan du knäppa ett foto av mig?
knäppa|VERB	B1	B2	SV_578	Glöm inte att knäppa jackan innan du går ut.
knäppa|VERB	B1	C1	SV_579	Det knäppte till i hans huvud när han förstod sambandet.
anfalla|VERB	B1	B1	SV_582	Hunden anföll mannen på gatan.
anfalla|VERB	B1	B2	SV_583	Soldaterna anföll fienden.
anfalla|VERB	B1	C1	SV_584	Tjuvarna valde att anfalla banken tidigt på morgonen.
invandra|VERB	B1	A2	SV_586	Många människor invandrar till Sverige.
invandra|VERB	B1	B1-B2	SV_587-SV_588	Många människor invandrar till Sverige varje år.
invandra|VERB	B1	C1	SV_589	Många människor väljer att invandra till Sverige för att söka ett bättre liv.
svida|VERB	B1	A2	SV_591	Mitt sår svider lite.
svida|VERB	B1	B1	SV_592	Det svider i ögonen.
svida|VERB	B1	B2	SV_593	Det sved i ögat när jag fick schampo i det.
svida|VERB	B1	C1	SV_594	Misslyckandet sved, men han var fast besluten att inte ge upp.
filma|VERB	B1	A1	SV_595	Jag filmar med min telefon.
filma|VERB	B1	A2	SV_596	De ska filma filmen i sommar.
filma|VERB	B1	B1	SV_597	Vi ska filma en kort dokumentär till projektet.
filma|VERB	B1	B2	SV_598	Vi ska filma en kort dokumentär om staden.
filma|VERB	B1	C1	SV_599	De beslutade att filma dokumentären i sju olika länder för att få variation.
övergång|NOUN	B2	A2	SV_601	Vi går över gatan vid övergången.
övergång|NOUN	B2	B1	SV_602	Vi måste använda övergången för att komma till andra sidan.
övergång|NOUN	B2	B2	SV_603	Övergången från sommar till höst är vacker.
övergång|NOUN	B2	C1	SV_604	Övergången från gymnasiet till universitetet kan vara utmanande för många studenter.
analys|NOUN	B2	B1	SV_607	Lärarna gjorde en analys av elevernas resultat.
analys|NOUN	B2	B2	SV_608	Vi behöver en grundlig analys av resultaten.
analys|NOUN	B2	C1	SV_609	De presenterade en djupgående analys av data.
lektor|NOUN	B2	B1	SV_612	Min kusin är lektor på universitetet.
lektor|NOUN	B2	B2	SV_613	Lektorn håller en föreläsning idag.
lektor|NOUN	B2	C1	SV_614	Den nya lektorn har börjat undervisa i litteraturvetenskap.
debattinlägg|NOUN	B2	B1	SV_617	Vi läste ett intressant debattinlägg i tidningen.
debattinlägg|NOUN	B2	B2	SV_618	Hon skrev ett debattinlägg i den lokala tidningen.
debattinlägg|NOUN	B2	C1	SV_619	Hon publicerade ett skarpt debattinlägg om regeringens nya politik.
mikrofon|NOUN	B2	A1	SV_620	Jag har en mikrofon.
mikrofon|NOUN	B2	A2	SV_621	Jag sjunger i mikrofonen.
mikrofon|NOUN	B2	B1	SV_622	Sångaren håller en mikrofon när han sjunger.
mikrofon|NOUN	B2	B2	SV_623	Sångaren höll mikrofonen nära munnen.
mikrofon|NOUN	B2	C1	SV_624	Ljudteknikern justerade mikrofonen före konserten.
vintermörker|NOUN	B2	A2	SV_626	Vintermörkret är långt i Sverige.
vintermörker|NOUN	B2	B1	SV_627	Jag gillar inte vintermörkret.
vintermörker|NOUN	B2	B2	SV_628	Många svenskar längtar efter ljus under vintermörkret.
vintermörker|NOUN	B2	C1	SV_629	Det är lätt att känna sig nedstämd under det djupa vintermörkret.
växthusgas|NOUN	B2	B1	SV_632	Bilar släpper ut växthusgaser.
växthusgas|NOUN	B2	B2	SV_633	Koldioxid är en viktig växthusgas.
växthusgas|NOUN	B2	C1	SV_634	Utsläppen av växthusgaser har en stor påverkan på klimatet.
bransch|NOUN	B2	A2	SV_636	Min syster jobbar i byggbranschen.
bransch|NOUN	B2	B1	SV_637	Han jobbar inom hotellbranschen.
bransch|NOUN	B2	B2	SV_638	Hon har lång erfarenhet inom restaurangbranschen.
bransch|NOUN	B2	C1	SV_639	Han har arbetat inom IT-branschen i över tio år.
utmärkelse|NOUN	B2	A2	SV_641	Hon fick en fin utmärkelse.
utmärkelse|NOUN	B2	B1-B2	SV_642-SV_643	Hon fick en utmärkelse för sitt arbete.
utmärkelse|NOUN	B2	C1	SV_644	En känd författare mottog en litterär utmärkelse för sin senaste roman.
herravälde|NOUN	B2	B2	SV_648	Landet var under främmande herravälde i många år.
herravälde|NOUN	B2	C1	SV_649	Det gamla imperiet hade länge haft herravälde över den regionen.
satellitnavigering|NOUN	B2	A2	SV_651	Vi använder satellitnavigering för att hitta vägen.
satellitnavigering|NOUN	B2	B1	SV_652	Vi använde satellitnavigering för att hitta vägen.
satellitnavigering|NOUN	B2	B2	SV_653	Vi använde satellitnavigering för att hitta hotellet.
satellitnavigering|NOUN	B2	C1	SV_654	Föraren förlitade sig helt på satellitnavigering för att nå destinationen i tid.
samlingslokal|NOUN	B2	A2	SV_656	Mötet är i samlingslokalen.
samlingslokal|NOUN	B2	B1	SV_657	Vi hyrde samlingslokalen för festen.
samlingslokal|NOUN	B2	B2	SV_658	Vi hyrde samlingslokalen för att hålla mötet.
samlingslokal|NOUN	B2	C1	SV_659	Föreningen hade sitt möte i en rymlig samlingslokal.
buljongtärning|NOUN	B2	A2-B1	SV_661-SV_662	Jag lägger en buljongtärning i vattnet.
buljongtärning|NOUN	B2	B2	SV_663	Hon smulade en buljongtärning i grytan.
buljongtärning|NOUN	B2	C1	SV_664	Receptet föreslog att man skulle lösa upp en buljongtärning i kokande vatten för att skapa en snabb buljong.
drivmedel|NOUN	B2	A2-B1	SV_666-SV_667	Vi behöver mer drivmedel till bilen.
drivmedel|NOUN	B2	B2	SV_668	Bilen behöver mer drivmedel för att köra långt.
drivmedel|NOUN	B2	C1	SV_669	Den nya bilmodellen kan köras på flera olika typer av drivmedel.
filmföreställning|NOUN	B2	A2	SV_671	Vi ska gå på en filmföreställning ikväll.
filmföreställning|NOUN	B2	B1	SV_672	Vi gick på en filmföreställning igår kväll.
filmföreställning|NOUN	B2	B2	SV_673	Filmföreställningen börjar om tio minuter.
filmföreställning|NOUN	B2	C1	SV_674	Vi diskuterade filmföreställningen efteråt och delade våra intryck.
djup|NOUN	B2	A2	SV_676	Havet har ett stort djup.
djup|NOUN	B2	B1	SV_677	Hon mätte djupet i poolen.
djup|NOUN	B2	B2	SV_678	Simhallen har ett djup på tre meter.
djup|NOUN	B2	C1	SV_679	Den filosofiska avhandlingen utforskade livets djup.
havsvik|NOUN	B2	A2	SV_681	Vi simmade i en vacker havsvik.
havsvik|NOUN	B2	B1	SV_682	Vi simmade i havsviken.
havsvik|NOUN	B2	B2	SV_683	Vi simmade i en liten havsvik.
havsvik|NOUN	B2	C1	SV_684	Byn ligger vackert vid en liten havsvik som skyddas av höga klippor.
kavajtyg|NOUN	B2	A2	SV_686	Jag köpte blått kavajtyg till min nya kavaj.
kavajtyg|NOUN	B2	B1	SV_687	Hon valde ett mörkt kavajtyg till sin nya jacka.
kavajtyg|NOUN	B2	B2	SV_688	Hon valde ett fint kavajtyg till sin nya kavaj.
kavajtyg|NOUN	B2	C1	SV_689	Hon valde ett fint kavajtyg för den nya kavajen.
misströstan|NOUN	B2	B2	SV_693	Han kände en djup misströstan när han förlorade jobbet.
misströstan|NOUN	B2	C1	SV_694	Trots misströstan fortsatte hon att kämpa för sina ideal.
läderhandel|NOUN	B2	A2	SV_696	Jag köpte nya skor i läderhandeln.
läderhandel|NOUN	B2	B1	SV_697	Vi gick till läderhandeln för att köpa ett nytt bälte.
läderhandel|NOUN	B2	B2	SV_698	Min morfar arbetade i en läderhandel i många år.
läderhandel|NOUN	B2	C1	SV_699	Min farfar drev en framgångsrik läderhandel i centrum.
avgöra|VERB	B2	A2	SV_701	Jag kan inte avgöra vilken väg vi ska ta.
avgöra|VERB	B2	B1	SV_702	Vi måste avgöra vilket alternativ som är bäst.
avgöra|VERB	B2	B2	SV_703	Det är svårt att avgöra vem som har rätt.
avgöra|VERB	B2	C1	SV_704	Resultatet av utredningen kommer att avgöra hur vi går vidare.
blomma|VERB	B2	A1	SV_705	Rosorna blommar på sommaren.
blomma|VERB	B2	A2	SV_706	Rosorna kommer snart att blomma.
blomma|VERB	B2	B1	SV_707	Träden blomma vackert på våren.
blomma|VERB	B2	B2	SV_708	Rosorna kommer att blomma tidigt i år.
blomma|VERB	B2	C1	SV_709	Alla träd i parken kommer att blomma vackert i maj.
darra|VERB	B2	A1	SV_710	Jag darrar.
darra|VERB	B2	A2	SV_711	Mina händer darrar lite.
darra|VERB	B2	B1	SV_712	Han började darra när han kände kylan.
darra|VERB	B2	B2	SV_713	Han började darra av kyla.
darra|VERB	B2	C1	SV_714	Hon kunde inte undgå att darra när hon fick beskedet om olyckan.
inrätta|VERB	B2	B1	SV_717	Staden planerar att inrätta en ny busslinje.
inrätta|VERB	B2	B2	SV_718	Kommunen beslutade att inrätta en ny ungdomsgård.
inrätta|VERB	B2	C1	SV_719	Företaget planerade att inrätta en ny avdelning nästa år.
besvara|VERB	B2	A2	SV_721	Jag måste besvara det här mejlet.
besvara|VERB	B2	B1	SV_722	Hon måste besvara e-postmeddelandet före lunch.
besvara|VERB	B2	B2	SV_723	Lärarna kommer att besvara era frågor efter presentationen.
besvara|VERB	B2	C1	SV_724	Ministern lovade att besvara alla frågor från pressen efter mötet.
reflektera|VERB	B2	B1	SV_727	Jag behöver tid att reflektera över ditt förslag.
reflektera|VERB	B2	B2	SV_728	Jag behöver lite tid för att reflektera över förslaget.
reflektera|VERB	B2	C1	SV_729	Det är bra att reflektera över sina beslut innan man agerar.
lugna|VERB	B2	A1	SV_730	Han lugnar barnet.
lugna|VERB	B2	A2-B1	SV_731-SV_732	Hon försökte lugna barnet.
lugna|VERB	B2	B2	SV_733	Hon försökte lugna den oroliga hunden.
lugna|VERB	B2	C1	SV_734	Hon lyckades lugna situationen med några väl valda ord.
vänja|VERB	B2	A1	SV_735	Jag vänjer mig vid det.
vänja|VERB	B2	A2	SV_736	Jag måste vänja mig vid det.
vänja|VERB	B2	B1	SV_737	Det tar tid att vänja sig vid det nya jobbet.
vänja|VERB	B2	B2	SV_738	Det tar tid att vänja sig vid ett nytt land.
vänja|VERB	B2	C1	SV_739	Det tar tid att vänja sig vid en ny stad.
förvalta|VERB	B2	B1	SV_742	Hon måste lära sig att förvalta sina pengar klokt.
förvalta|VERB	B2	B2	SV_743	Det är viktigt att förvalta sina pengar väl.
förvalta|VERB	B2	C1	SV_744	Det är viktigt att förvalta sina resurser väl för att uppnå långsiktig framgång.
förödmjuka|VERB	B2	B2	SV_748	Man ska aldrig förödmjuka andra människor.
förödmjuka|VERB	B2	C1	SV_749	Han försökte förödmjuka sin motståndare under debatten.
förebygga|VERB	B2	A2	SV_751	Att äta bra kan förebygga sjukdomar.
förebygga|VERB	B2	B1	SV_752	Vi måste förebygga spridningen av viruset.
förebygga|VERB	B2	B2	SV_753	Motion kan förebygga många sjukdomar.
förebygga|VERB	B2	C1	SV_754	Att motionera regelbundet kan hjälpa till att förebygga många sjukdomar.
fördöma|VERB	B2	B2	SV_758	Många fördömer våld i samhället.
fördöma|VERB	B2	C1	SV_759	Många länder fördömer starkt agerandet.
uppsluka|VERB	B2	B1	SV_762	Elden uppslukade snabbt hela skogen.
uppsluka|VERB	B2	B2	SV_763	Arbetet uppslukar all min tid.
uppsluka|VERB	B2	C1	SV_764	Romanen var så spännande att den uppslukade mig helt.
rykta|VERB	B2	A2	SV_766	Jag måste rykta hästen.
rykta|VERB	B2	B1	SV_767	Jag ryktar hästen varje morgon.
rykta|VERB	B2	B2	SV_768	Hon brukar rykta sin häst på kvällen.
rykta|VERB	B2	C1	SV_769	Han ryktar sin häst varje morgon.
inträda|VERB	B2	B1	SV_772	Den nya regeln inträder nästa vecka.
inträda|VERB	B2	B2	SV_773	När mörkret inträdde tände vi lamporna.
inträda|VERB	B2	C1	SV_774	Den nya lagen kommer att inträda i kraft den första maj.
misslyckas|VERB	B2	A2	SV_776	Han misslyckades med att hitta nycklarna.
misslyckas|VERB	B2	B1	SV_777	Jag vill inte misslyckas med provet.
misslyckas|VERB	B2	B2	SV_778	Vi kan inte misslyckas med detta viktiga projekt.
misslyckas|VERB	B2	C1	SV_779	Projektet riskerade att misslyckas om inte alla medlemmar bidrog med sina idéer.
förfära|VERB	B2	B2	SV_783	Nyheterna förfärade mig.
förfära|VERB	B2	C1	SV_784	Nyheten om olyckan förfärade alla som hörde den.
avstyra|VERB	B2	B1	SV_787	De försökte avstyra bråket.
avstyra|VERB	B2	B2	SV_788	Vi kunde avstyra en olycka i sista stund.
avstyra|VERB	B2	C1	SV_789	Polisen lyckades avstyra ett planerat inbrott tack vare tips från allmänheten.
arkivera|VERB	B2	B1	SV_792	Vi måste arkivera alla gamla papper.
arkivera|VERB	B2	B2	SV_793	Du bör arkivera viktiga dokument på ett säkert ställe.
arkivera|VERB	B2	C1	SV_794	Det är viktigt att regelbundet arkivera digitala filer för att undvika förlust.
avleda|VERB	B2	B1	SV_797	Ljudet avledde mig från mitt arbete.
avleda|VERB	B2	B2	SV_798	Han försökte avleda diskussionen till ett annat ämne.
avleda|VERB	B2	C1	SV_799	Man försökte avleda barnens uppmärksamhet med en leksak.
läger|NOUN	C1	A1	SV_800	Barnen är på läger.
läger|NOUN	C1	A2	SV_801	Barnen ska åka till ett läger i sommar.
läger|NOUN	C1	B1	SV_802	Barnen åkte på sommar**läger** i juli.
läger|NOUN	C1	B2	SV_803	Föreningen anordnar ett idrottsläger varje sommar.
läger|NOUN	C1	C1	SV_804	Partiet splittrades i två olika läger efter debatten om den nya lagen.
tyngd|NOUN	C1	A2	SV_806	Stenen har stor tyngd.
tyngd|NOUN	C1	B1	SV_807	Väskans tyngd gjorde den svår att bära.
tyngd|NOUN	C1	B2	SV_808	Lyftaren kände tyngden av stången på sina axlar.
tyngd|NOUN	C1	C1	SV_809	Tyngden i hennes ord var obestridlig.
avbön|NOUN	C1	B2	SV_813	Han gjorde en offentlig avbön för sina tidigare uttalanden.
avbön|NOUN	C1	C1	SV_814	Han gjorde offentlig avbön för sina tidigare uttalanden.
gryning|NOUN	C1	A2	SV_816	Jag vaknar alltid tidigt i gryningen.
gryning|NOUN	C1	B1	SV_817	Fåglarna börjar sjunga tidigt i gryningen.
gryning|NOUN	C1	B2	SV_818	Vi vaknade tidigt i gryningen för att se solen gå upp.
gryning|NOUN	C1	C1	SV_819	Vi vandrade genom skogen i gryningen när fåglarna började sjunga.
trafikant|NOUN	C1	A2	SV_821	En trafikant ska vara försiktig.
trafikant|NOUN	C1	B1	SV_822	Alla trafikanter måste följa reglerna i trafiken.
trafikant|NOUN	C1	B2	SV_823	Alla trafikanter måste följa trafikreglerna.
trafikant|NOUN	C1	C1	SV_824	En uppmärksam trafikant bidrar till säkrare vägar för alla.
vits|NOUN	C1	B1	SV_827	Han berättade en rolig vits.
vits|NOUN	C1	B2	SV_828	Jag ser ingen vits med att diskutera det längre.
vits|NOUN	C1	C1	SV_829	Vad är vitsen med att alltid skjuta upp saker till sista minuten?
barnkammare|NOUN	C1	A1	SV_830	Vi har en barnkammare i vårt hus.
barnkammare|NOUN	C1	A2	SV_831	Barnkammaren är ljus och fin.
barnkammare|NOUN	C1	B1	SV_832	Vi ska måla barnkammaren grön.
barnkammare|NOUN	C1	B2	SV_833	De målade barnkammaren i en ljusgrön färg.
barnkammare|NOUN	C1	C1	SV_834	De målade barnkammaren i en ljusblå färg.
barnpiga|NOUN	C1	A2	SV_836	Barnpigan leker med barnen.
barnpiga|NOUN	C1	B1	SV_837	Vår nya barnpiga är mycket snäll mot barnen.
barnpiga|NOUN	C1	B2	SV_838	Vi anlitade en barnpiga för att ta hand om barnen på kvällen.
barnpiga|NOUN	C1	C1	SV_839	De anlitade en barnpiga för att hjälpa dem med barnen under sommaren.
bussförare|NOUN	C1	A1	SV_840	Han är bussförare.
bussförare|NOUN	C1	A2	SV_841	Bussföraren kör bussen till staden.
bussförare|NOUN	C1	B1	SV_842	Bussföraren stannade vid hållplatsen.
bussförare|NOUN	C1	B2	SV_843	Bussföraren meddelade att bussen var försenad på grund av trafik.
bussförare|NOUN	C1	C1	SV_844	Min granne är bussförare och kör stadens linjer varje dag.
