word_entry	word_level_CEFRLex	sentence_level_generated	sentence_ID	sentence_text
vergissen|VERB	A2	B2	NL_358	Ik denk dat je je vergist; de winkel sluit om zes uur.
vergissen|VERB	A2	C1	NL_359	Hij liet zich niet vergissen door de complexe cijfers die hem werden voorgelegd.
stampen|VERB	A2	A1	NL_360	Ik stamp de aardappelen.
stampen|VERB	A2	A2	NL_361	Wij moeten de aardappelen stampen.
stampen|VERB	A2	B1	NL_362	Ik ga de aardappelen stampen voor het avondeten.
stampen|VERB	A2	B2	NL_363	De kok moest de knoflook stampen voor de saus.
stampen|VERB	A2	C1	NL_364	Ik heb de hele nacht moeten stampen voor mijn tentamen morgen.
mailen|VERB	A2	A1	NL_365	Ik ga mijn vriend mailen.
mailen|VERB	A2	A2	NL_366	Kun je dat document naar mij mailen?
mailen|VERB	A2	B1	NL_367	Kun je me het document mailen?
mailen|VERB	A2	B2	NL_368	Ik moet haar nog mailen over de vergadering.
mailen|VERB	A2	C1	NL_369	Kun je me de notulen van de vergadering mailen voordat we de volgende keer afspreken?
eruitzien|VERB	A2	A1	NL_370	Zij ziet er mooi uit.
eruitzien|VERB	A2	A2	NL_371	De taart ziet er lekker uit.
eruitzien|VERB	A2	B1	NL_372	Ze ziet er moe uit na de lange reis.
eruitzien|VERB	A2	B2	NL_373	Het project ziet er veelbelovend uit, maar we moeten nog hard werken.
eruitzien|VERB	A2	C1	NL_374	Na de renovatie zal het oude gebouw er compleet anders uitzien.
opgroeien|VERB	A2	A1	NL_375	Ik groei op in een klein huis.
opgroeien|VERB	A2	A2	NL_376	Ik ben in een klein dorp opgegroeid.
opgroeien|VERB	A2	B1	NL_377	Ze is opgegroeid in een klein dorp.
opgroeien|VERB	A2	B2	NL_378	Mijn neefjes en nichtjes groeien op in de stad.
opgroeien|VERB	A2	C1	NL_379	Kinderen hebben een veilige omgeving nodig om goed op te groeien.
paren|VERB	A2	A1	NL_380	N/A
paren|VERB	A2	A2	NL_381	Kun je de sokken paren?
paren|VERB	A2	B1	NL_382	De vogels paren in de lente.
paren|VERB	A2	B2	NL_383	Veel diersoorten paren in het voorjaar.
paren|VERB	A2	C1	NL_384	Om optimale resultaten te behalen, besloten ze de twee datasets zorgvuldig te paren.
stotteren|VERB	A2	A1	NL_385	N/A
stotteren|VERB	A2	A2	NL_386	Hij begint te stotteren als hij nerveus is.
stotteren|VERB	A2	B1	NL_387	Hij begint soms te stotteren als hij zenuwachtig is.
stotteren|VERB	A2	B2	NL_388	De jongen begon te stotteren toen hij zenuwachtig was.
stotteren|VERB	A2	C1	NL_389	De spreker begon te stotteren toen hij zenuwachtig werd.
ruilen|VERB	A2	A1	NL_390	Ik wil mijn boek ruilen.
ruilen|VERB	A2	A2	NL_391	Ik wil mijn jas ruilen voor een grotere maat.
ruilen|VERB	A2	B1	NL_392	Ik wil mijn boek ruilen voor een ander boek.
ruilen|VERB	A2	B2	NL_393	Ik wil graag mijn stoel ruilen voor een plaats bij het raam.
ruilen|VERB	A2	C1	NL_394	Soms moet je gemak ruilen voor efficiëntie om betere resultaten te behalen.
uithalen|VERB	A2	A1	NL_395	N/A
uithalen|VERB	A2	A2	NL_396	Kun je de batterijen uit de afstandsbediening uithalen?
uithalen|VERB	A2	B1	NL_397	De kinderen wilden een grap uithalen.
uithalen|VERB	A2	B2	NL_398	We gaan vanavond Chinees uithalen.
uithalen|VERB	A2	C1	NL_399	Hij heeft er alles uitgehaald om de deadline te halen.
positie|NOUN	B1	A1	NL_400	De tafel staat in een goede positie.
positie|NOUN	B1	A2	NL_401	De kat slaapt in een grappige positie.
positie|NOUN	B1	B1	NL_402	Ze heeft een goede positie bij het bedrijf.
positie|NOUN	B1	B2	NL_403	Zijn nieuwe positie in het bedrijf geeft hem meer kansen.
positie|NOUN	B1	C1	NL_404	De regering moet haar positie heroverwegen in de discussie over klimaatverandering.
ongeval|NOUN	B1	A1	NL_405	Er was een ongeval op de weg.
ongeval|NOUN	B1	A2	NL_406	Er was een ongeval op de weg.
ongeval|NOUN	B1	B1	NL_407	De politie onderzoekt de oorzaak van het ongeval.
ongeval|NOUN	B1	B2	NL_408	Er was een klein ongeval op de kruising, maar niemand raakte gewond.
ongeval|NOUN	B1	C1	NL_409	Het ongeval veroorzaakte aanzienlijke vertraging op de snelweg.
filosofie|NOUN	B1	A1	NL_410	N/A
filosofie|NOUN	B1	A2	NL_411	N/A
filosofie|NOUN	B1	B1	NL_412	Hij studeert filosofie aan de universiteit.
filosofie|NOUN	B1	B2	NL_413	De filosofie van de oude Grieken is nog steeds relevant.
filosofie|NOUN	B1	C1	NL_414	De cursus biedt een diepgaande kennismaking met de westerse filosofie.
adviseur|NOUN	B1	A1	NL_415	Mijn broer is adviseur.
adviseur|NOUN	B1	A2	NL_416	De adviseur helpt de klanten.
adviseur|NOUN	B1	B1	NL_417	De adviseur heeft me geholpen met mijn keuze.
adviseur|NOUN	B1	B2	NL_418	Mijn broer werkt als financieel adviseur bij een bank.
adviseur|NOUN	B1	C1	NL_419	De adviseur heeft ons geholpen met de complexe financiële planning.
grondslag|NOUN	B1	A1	NL_420	N/A
grondslag|NOUN	B1	A2	NL_421	N/A
grondslag|NOUN	B1	B1	NL_422	Respect is de grondslag van een goede relatie.
grondslag|NOUN	B1	B2	NL_423	Het respect voor mensenrechten vormt de grondslag van een vrije samenleving.
grondslag|NOUN	B1	C1	NL_424	Het onderzoek legt de grondslag voor een nieuwe theorie over het klimaat.
biljart|NOUN	B1	A1	NL_425	Hij speelt biljart.
biljart|NOUN	B1	A2	NL_426	Wij spelen vaak biljart met vrienden.
biljart|NOUN	B1	B1	NL_427	We spelen vaak biljart in het café.
biljart|NOUN	B1	B2	NL_428	Na een lange werkdag ontspannen we soms met een spelletje biljart.
biljart|NOUN	B1	C1	NL_429	De gepassioneerde speler bracht uren door aan het biljart, perfectionerend zijn techniek.
zeeniveau|NOUN	B1	A1	NL_430	Nederland ligt onder zeeniveau.
zeeniveau|NOUN	B1	A2	NL_431	Een deel van Nederland ligt onder zeeniveau.
zeeniveau|NOUN	B1	B1	NL_432	Het zeeniveau kan variëren door het weer.
zeeniveau|NOUN	B1	B2	NL_433	Het zeeniveau kan variëren als gevolg van klimaatverandering.
zeeniveau|NOUN	B1	C1	NL_434	Klimaatverandering heeft een direct effect op het zeeniveau.
inspiratie|NOUN	B1	A1	NL_435	N/A
inspiratie|NOUN	B1	A2	NL_436	Ik krijg veel inspiratie van de natuur.
inspiratie|NOUN	B1	B1	NL_437	Ik krijg vaak inspiratie als ik in de natuur ben.
inspiratie|NOUN	B1	B2	NL_438	Hij haalt veel inspiratie uit de natuur.
inspiratie|NOUN	B1	C1	NL_439	De schilder vond inspiratie in de natuurlijke schoonheid van het landschap.
reglement|NOUN	B1	A1	NL_440	N/A
reglement|NOUN	B1	A2	NL_441	N/A
reglement|NOUN	B1	B1	NL_442	Het reglement zegt dat je hier niet mag parkeren.
reglement|NOUN	B1	B2	NL_443	Volgens het reglement moeten alle studenten om 9 uur aanwezig zijn.
reglement|NOUN	B1	C1	NL_444	Het interne reglement van het bedrijf is onlangs gewijzigd.
hengel|NOUN	B1	A1	NL_445	Ik heb een hengel.
hengel|NOUN	B1	A2	NL_446	De man heeft een hengel.
hengel|NOUN	B1	B1	NL_447	De visser hield zijn hengel stevig vast.
hengel|NOUN	B1	B2	NL_448	Hij pakte zijn hengel en ging naar de rivier.
hengel|NOUN	B1	C1	NL_449	De visser hield zijn hengel stevig vast terwijl hij wachtte op een aanbeet.
bariton|NOUN	B1	A1	NL_450	N/A
bariton|NOUN	B1	A2	NL_451	N/A
bariton|NOUN	B1	B1	NL_452	De bariton zong een prachtig lied.
bariton|NOUN	B1	B2	NL_453	De bariton zong een krachtig lied op het podium.
bariton|NOUN	B1	C1	NL_454	De bariton trad op in het operagebouw.
webcam|NOUN	B1	A1	NL_455	Ik heb een webcam.
webcam|NOUN	B1	A2	NL_456	Ik gebruik mijn webcam om met mijn familie te praten.
webcam|NOUN	B1	B1	NL_457	Ik gebruik mijn webcam voor online vergaderingen.
webcam|NOUN	B1	B2	NL_458	Ik gebruik mijn webcam vaak om met mijn familie te praten.
webcam|NOUN	B1	C1	NL_459	Voor een succesvolle virtuele bijeenkomst is een betrouwbare webcam essentieel.
gymles|NOUN	B1	A1	NL_460	Ik heb gymles op dinsdag.
gymles|NOUN	B1	A2	NL_461	Ik heb gymles op donderdag.
gymles|NOUN	B1	B1	NL_462	De kinderen hebben op vrijdag gymles.
gymles|NOUN	B1	B2	NL_463	De kinderen hadden vandaag een leuke gymles.
gymles|NOUN	B1	C1	NL_464	De gymles werd opgeschort omdat de leraar zich onwel voelde.
doorbraak|NOUN	B1	A1	NL_465	N/A
doorbraak|NOUN	B1	A2	NL_466	N/A
doorbraak|NOUN	B1	B1	NL_467	De artiest had haar grote doorbraak met dat liedje.
doorbraak|NOUN	B1	B2	NL_468	De doorbraak in het onderzoek heeft veel potentieel.
doorbraak|NOUN	B1	C1	NL_469	Het bedrijf bereikte een doorbraak met hun innovatieve onderzoek naar schone energie.
liaan|NOUN	B1	A1	NL_470	N/A
liaan|NOUN	B1	A2	NL_471	N/A
liaan|NOUN	B1	B1	NL_472	De aap slingerde van liaan naar liaan in de jungle.
liaan|NOUN	B1	B2	NL_473	De aap slingerde van boom naar boom aan de liaan.
liaan|NOUN	B1	C1	NL_474	De apen slingeren behendig aan de dikke lianen in het oerwoud.
metrostation|NOUN	B1	A1	NL_475	Dit is een metrostation.
metrostation|NOUN	B1	A2	NL_476	We gaan naar het metrostation.
metrostation|NOUN	B1	B1	NL_477	Vanaf het metrostation kun je gemakkelijk de stad verkennen.
metrostation|NOUN	B1	B2	NL_478	Het metrostation is vaak druk tijdens de spits.
metrostation|NOUN	B1	C1	NL_479	Het metrostation was erg druk tijdens de ochtendspits.
verengelsing|NOUN	B1	A1	NL_480	N/A
verengelsing|NOUN	B1	A2	NL_481	N/A
verengelsing|NOUN	B1	B1	NL_482	De verengelsing van onze taal is soms merkbaar.
verengelsing|NOUN	B1	B2	NL_483	De verengelsing van de taal is duidelijk zichtbaar.
verengelsing|NOUN	B1	C1	NL_484	De verengelsing van populaire muziek is duidelijk hoorbaar.
staatspensioen|NOUN	B1	A1	NL_485	N/A
staatspensioen|NOUN	B1	A2	NL_486	Mijn oma krijgt elke maand een staatspensioen.
staatspensioen|NOUN	B1	B1	NL_487	Mijn grootouders ontvangen een staatspensioen.
staatspensioen|NOUN	B1	B2	NL_488	Het staatspensioen is een belangrijke bron van inkomen voor veel ouderen.
staatspensioen|NOUN	B1	C1	NL_489	De vergrijzing zet het staatspensioen steeds meer onder druk.
bewustmakingscampagne|NOUN	B1	A1	NL_490	N/A
bewustmakingscampagne|NOUN	B1	A2	NL_491	N/A
bewustmakingscampagne|NOUN	B1	B1	NL_492	De overheid start een bewustmakingscampagne over gezond eten.
bewustmakingscampagne|NOUN	B1	B2	NL_493	De overheid start een nieuwe bewustmakingscampagne over verkeersveiligheid.
bewustmakingscampagne|NOUN	B1	C1	NL_494	De overheid startte een bewustmakingscampagne om het belang van recyclen te benadrukken.
aankondiging|NOUN	B1	A1	NL_495	N/A
aankondiging|NOUN	B1	A2	NL_496	De aankondiging was kort.
aankondiging|NOUN	B1	B1	NL_497	De aankondiging van het concert was op de radio.
aankondiging|NOUN	B1	B2	NL_498	De aankondiging van het evenement werd goed ontvangen.
aankondiging|NOUN	B1	C1	NL_499	De aankondiging van het nieuwe beleid leidde tot veel discussie onder de medewerkers.
vervangen|VERB	B1	A1	NL_500	Hij kan de lamp vervangen.
vervangen|VERB	B1	A2	NL_501	Ik wil de batterij in mijn telefoon vervangen.
vervangen|VERB	B1	B1	NL_502	We moeten de kapotte lamp vervangen.
vervangen|VERB	B1	B2	NL_503	We moeten de oude software zo snel mogelijk vervangen door een nieuwere versie.
vervangen|VERB	B1	C1	NL_504	De directie besloot de verouderde machines te vervangen door modernere apparatuur.
behalen|VERB	B1	A1	NL_505	N/A
behalen|VERB	B1	A2	NL_506	Zij heeft haar diploma behaald.
behalen|VERB	B1	B1	NL_507	Hij hoopt dit jaar zijn diploma te behalen.
behalen|VERB	B1	B2	NL_508	Om dit certificaat te behalen, moet je veel studeren.
behalen|VERB	B1	C1	NL_509	Ze hoopte na jaren van hard werken eindelijk haar professionele doelen te behalen.
respecteren|VERB	B1	A1	NL_510	N/A
respecteren|VERB	B1	A2	NL_511	Wij moeten elkaar respecteren.
respecteren|VERB	B1	B1	NL_512	We moeten elkaars mening respecteren.
respecteren|VERB	B1	B2	NL_513	We moeten elkaars mening respecteren.
respecteren|VERB	B1	C1	NL_514	Wij moeten elkaars mening respecteren, zelfs als we het er niet mee eens zijn.
streven|VERB	B1	A1	NL_515	N/A
streven|VERB	B1	A2	NL_516	N/A
streven|VERB	B1	B1	NL_517	Wij streven naar een duurzame oplossing voor het probleem.
streven|VERB	B1	B2	NL_518	We streven naar een duurzamere samenleving.
streven|VERB	B1	C1	NL_519	Zij streven naar een duurzamere samenleving.
vaststellen|VERB	B1	A1	NL_520	N/A
vaststellen|VERB	B1	A2	NL_521	We moeten de datum voor het feest vaststellen.
vaststellen|VERB	B1	B1	NL_522	De dokter moest de oorzaak van de pijn vaststellen.
vaststellen|VERB	B1	B2	NL_523	De arts moest de oorzaak van de ziekte vaststellen.
vaststellen|VERB	B1	C1	NL_524	De wetenschappers proberen de oorzaak van de ziekte vast te stellen.
noteren|VERB	B1	A1	NL_525	Ik noteer het adres.
noteren|VERB	B1	A2	NL_526	Ik noteer het nummer.
noteren|VERB	B1	B1	NL_527	Ik zal de afspraak in mijn agenda noteren.
noteren|VERB	B1	B2	NL_528	De journalist wilde alle belangrijke details noteren tijdens het interview.
noteren|VERB	B1	C1	NL_529	De onderzoeker besloot de meest opvallende observaties onmiddellijk te noteren.
bederven|VERB	B1	A1	NL_530	De melk bederft in de zon.
bederven|VERB	B1	A2	NL_531	Het eten kan bederven.
bederven|VERB	B1	B1	NL_532	Het eten kan snel bederven in de zomer.
bederven|VERB	B1	B2	NL_533	Het brood bederft snel in de zomer.
bederven|VERB	B1	C1	NL_534	Zijn negatieve houding kon de feestvreugde niet bederven.
voltooien|VERB	B1	A1	NL_535	N/A
voltooien|VERB	B1	A2	NL_536	N/A
voltooien|VERB	B1	B1	NL_537	Hij wil zijn studie voltooien voordat hij begint met werken.
voltooien|VERB	B1	B2	NL_538	Hij probeert de taak vandaag te voltooien.
voltooien|VERB	B1	C1	NL_539	De architect verwacht het ontwerp volgende maand te voltooien.
voorafgaan|VERB	B1	A1	NL_540	N/A
voorafgaan|VERB	B1	A2	NL_541	N/A
voorafgaan|VERB	B1	B1	NL_542	De voorbereiding moet de presentatie altijd voorafgaan.
voorafgaan|VERB	B1	B2	NL_543	Een goede planning moet de uitvoering altijd voorafgaan.
voorafgaan|VERB	B1	C1	NL_544	De voorbereidingen moeten altijd voorafgaan aan het evenement.
struikelen|VERB	B1	A1	NL_545	Ik struikel over de steen.
struikelen|VERB	B1	A2	NL_546	Ik struikelde over een losse tegel op straat.
struikelen|VERB	B1	B1	NL_547	Ik struikelde over een losse tegel en viel bijna.
struikelen|VERB	B1	B2	NL_548	Hij struikelde over een losse tegel en viel bijna.
struikelen|VERB	B1	C1	NL_549	Hij struikelde over de losse steen op het pad, maar wist net op tijd zijn evenwicht te bewaren.
overschrijven|VERB	B1	A1	NL_550	Ik overschrijf de woorden.
overschrijven|VERB	B1	A2	NL_551	Kun je het bedrag naar mijn rekening overschrijven?
overschrijven|VERB	B1	B1	NL_552	Ik moet de rekening nog overschrijven.
overschrijven|VERB	B1	B2	NL_553	Ik moet het bedrag naar uw rekening overschrijven.
overschrijven|VERB	B1	C1	NL_554	We moeten de auto op jouw naam overschrijven bij de RDW.
bowlen|VERB	B1	A1	NL_555	Ik ga bowlen.
bowlen|VERB	B1	A2	NL_556	Wij gaan vanavond bowlen.
bowlen|VERB	B1	B1	NL_557	We gaan vanavond bowlen met vrienden.
bowlen|VERB	B1	B2	NL_558	We gaan volgende week bowlen met vrienden.
bowlen|VERB	B1	C1	NL_559	Na een lange werkweek besloten ze te ontspannen door een uurtje te bowlen.
VERBruiken|VERB	B1	A1	NL_560	Ik verbruik veel water.
VERBruiken|VERB	B1	A2	NL_561	Wij verbruiken veel energie.
VERBruiken|VERB	B1	B1	NL_562	We moeten minder water verbruiken.
VERBruiken|VERB	B1	B2	NL_563	Ze verbruiken minder energie door de goede isolatie van het huis.
VERBruiken|VERB	B1	C1	NL_564	Het is essentieel dat we bewuster omgaan met de grondstoffen die we dagelijks verbruiken.
aanleveren|VERB	B1	A1	NL_565	N/A
aanleveren|VERB	B1	A2	NL_566	Zij moet de documenten aanleveren.
aanleveren|VERB	B1	B1	NL_567	Je moet de documenten voor de deadline aanleveren.
aanleveren|VERB	B1	B2	NL_568	Kunt u de documenten voor vrijdag aanleveren?
aanleveren|VERB	B1	C1	NL_569	Kunt u de benodigde documenten voor de aanvraag digitaal aanleveren?
bulderen|VERB	B1	A1	NL_570	N/A
bulderen|VERB	B1	A2	NL_571	N/A
bulderen|VERB	B1	B1	NL_572	De man begon te bulderen van het lachen.
bulderen|VERB	B1	B2	NL_573	De menigte begon te bulderen van het lachen.
bulderen|VERB	B1	C1	NL_574	Hij bulderde van het lachen toen hij het verhaal vertelde.
binnenkrijgen|VERB	B1	A1	NL_575	Ik wil een brief binnenkrijgen.
binnenkrijgen|VERB	B1	A2	NL_576	Het is belangrijk om genoeg water binnen te krijgen.
binnenkrijgen|VERB	B1	B1	NL_577	Het is belangrijk om voldoende water binnen te krijgen.
binnenkrijgen|VERB	B1	B2	NL_578	Hij moest veel water binnenkrijgen na de lange wandeling.
binnenkrijgen|VERB	B1	C1	NL_579	Het is essentieel om voldoende eiwitten binnen te krijgen na het sporten.
doorweken|VERB	B1	A1	NL_580	N/A
doorweken|VERB	B1	A2	NL_581	N/A
doorweken|VERB	B1	B1	NL_582	De regen doorweekte zijn kleding volledig.
doorweken|VERB	B1	B2	NL_583	De regen heeft mijn jas helemaal doorweekt.
doorweken|VERB	B1	C1	NL_584	De hevige regen had zijn jas volledig doorweekt.
langsgaan|VERB	B1	A1	NL_585	Ik ga langs bij de bakker.
langsgaan|VERB	B1	A2	NL_586	Ik zal morgen bij de bakker langsgaan.
langsgaan|VERB	B1	B1	NL_587	Ik wil morgen bij mijn vriend langsgaan.
langsgaan|VERB	B1	B2	NL_588	Ik ga morgen langs bij mijn vriendin.
langsgaan|VERB	B1	C1	NL_589	Ik moet morgen nog even bij de bakker langsgaan voor vers brood.
opstappen|VERB	B1	A1	NL_590	Ik stap op de bus.
opstappen|VERB	B1	A2	NL_591	Zij stapt op de bus.
opstappen|VERB	B1	B1	NL_592	Ik moet snel opstappen, want de bus vertrekt.
opstappen|VERB	B1	B2	NL_593	De directeur besloot na tien jaar op te stappen.
opstappen|VERB	B1	C1	NL_594	Na jaren van trouwe dienst besloot de directeur op te stappen.
meekrijgen|VERB	B1	A1	NL_595	Ik krijg een boek mee.
meekrijgen|VERB	B1	A2	NL_596	Ik moet een fles water meekrijgen voor de reis.
meekrijgen|VERB	B1	B1	NL_597	Ik hoop dat ik genoeg water meekrijg voor de reis.
meekrijgen|VERB	B1	B2	NL_598	Ik heb een lunchpakket meegekregen van mijn moeder.
meekrijgen|VERB	B1	C1	NL_599	De werknemers konden de belangrijke boodschap van de directeur goed meekrijgen.
aanbedene|NOUN	B2	A1	NL_600	N/A
aanbedene|NOUN	B2	A2	NL_601	N/A
aanbedene|NOUN	B2	B1	NL_602	N/A
aanbedene|NOUN	B2	B2	NL_603	De dichter schreef een gedicht voor zijn aanbedene.
aanbedene|NOUN	B2	C1	NL_604	De ridder zong een lied voor zijn aanbedene.
sportheld|NOUN	B2	A1	NL_605	Mijn broer is een sportheld.
sportheld|NOUN	B2	A2	NL_606	Mijn favoriete sportheld is een tennisser.
sportheld|NOUN	B2	B1	NL_607	Veel kinderen zien hem als hun sportheld.
sportheld|NOUN	B2	B2	NL_608	De jonge atleet droomt ervan om ooit een grote sportheld te worden.
sportheld|NOUN	B2	C1	NL_609	De jonge atleet droomde ervan ooit een erkende sportheld te worden.
aanhang|NOUN	B2	A1	NL_610	N/A
aanhang|NOUN	B2	A2	NL_611	De zanger heeft veel aanhang.
aanhang|NOUN	B2	B1	NL_612	De band heeft veel aanhang bij jongeren.
aanhang|NOUN	B2	B2	NL_613	De politieke partij heeft veel aanhang onder jongeren.
aanhang|NOUN	B2	C1	NL_614	De politicus sprak zijn aanhang toe op het plein.
proefpersoon|NOUN	B2	A1	NL_615	N/A
proefpersoon|NOUN	B2	A2	NL_616	N/A
proefpersoon|NOUN	B2	B1	NL_617	De proefpersoon kreeg een nieuw medicijn.
proefpersoon|NOUN	B2	B2	NL_618	De proefpersoon moest een vragenlijst invullen.
proefpersoon|NOUN	B2	C1	NL_619	De proefpersoon vulde een gedetailleerde vragenlijst in over zijn ervaringen tijdens de studie.
bemiddelaar|NOUN	B2	A1	NL_620	N/A
bemiddelaar|NOUN	B2	A2	NL_621	N/A
bemiddelaar|NOUN	B2	B1	NL_622	De bemiddelaar probeerde een compromis te vinden.
bemiddelaar|NOUN	B2	B2	NL_623	De bemiddelaar hielp de partijen een akkoord te bereiken.
bemiddelaar|NOUN	B2	C1	NL_624	De bemiddelaar slaagde erin een oplossing te vinden die voor beide partijen acceptabel was.
entourage|NOUN	B2	A1	NL_625	N/A
entourage|NOUN	B2	A2	NL_626	N/A
entourage|NOUN	B2	B1	NL_627	De artiest was met zijn entourage op het feest.
entourage|NOUN	B2	B2	NL_628	De zangeres verscheen met haar entourage op het podium.
entourage|NOUN	B2	C1	NL_629	De minister verscheen op de receptie met haar vaste entourage.
middenweg|NOUN	B2	A1	NL_630	N/A
middenweg|NOUN	B2	A2	NL_631	We moeten een middenweg vinden.
middenweg|NOUN	B2	B1	NL_632	We moeten een middenweg vinden om tot een akkoord te komen.
middenweg|NOUN	B2	B2	NL_633	Ze vonden een middenweg die voor iedereen acceptabel was.
middenweg|NOUN	B2	C1	NL_634	Na een lang debat vonden de partijen uiteindelijk een middenweg die voor iedereen acceptabel was.
parket|NOUN	B2	A1	NL_635	Het parket is nieuw.
parket|NOUN	B2	A2	NL_636	Het parket is nieuw.
parket|NOUN	B2	B1	NL_637	Het parket in de hal glanst prachtig.
parket|NOUN	B2	B2	NL_638	Het nieuwe appartement heeft mooi parket in de hal.
parket|NOUN	B2	C1	NL_639	De advocaat sprak met het parket over de lopende rechtszaak.
admiraal|NOUN	B2	A1	NL_640	N/A
admiraal|NOUN	B2	A2	NL_641	De admiraal is op het schip.
admiraal|NOUN	B2	B1	NL_642	De admiraal droeg een uniform.
admiraal|NOUN	B2	B2	NL_643	De admiraal leidde de vloot door de storm.
admiraal|NOUN	B2	C1	NL_644	De admiraal leidde de vloot door de stormachtige zee.
accolade|NOUN	B2	A1	NL_645	N/A
accolade|NOUN	B2	A2	NL_646	N/A
accolade|NOUN	B2	B1	NL_647	N/A
accolade|NOUN	B2	B2	NL_648	N/A
accolade|NOUN	B2	C1	NL_649	De jonge wetenschapper ontving een prestigieuze accolade voor zijn baanbrekend onderzoek.
avonduur|NOUN	B2	A1	NL_650	Ik hou van avontuur.
avonduur|NOUN	B2	A2	NL_651	Het was een groot avontuur.
avonduur|NOUN	B2	B1	NL_652	We beleefden een spannend avontuur in het bos.
avonduur|NOUN	B2	B2	NL_653	Hij droomde van een groot avontuur in een ver land.
avonduur|NOUN	B2	C1	NL_654	Tijdens de avonduur verzamelden de vrienden zich voor een laatste drankje.
bedrijfsverzamelgebouw|NOUN	B2	A1	NL_655	N/A
bedrijfsverzamelgebouw|NOUN	B2	A2	NL_656	N/A
bedrijfsverzamelgebouw|NOUN	B2	B1	NL_657	Mijn kantoor bevindt zich in een modern bedrijfsverzamelgebouw.
bedrijfsverzamelgebouw|NOUN	B2	B2	NL_658	Ons bedrijf huurt een kantoorruimte in een groot bedrijfsverzamelgebouw.
bedrijfsverzamelgebouw|NOUN	B2	C1	NL_659	Veel start-ups kiezen voor een plek in een bedrijfsverzamelgebouw vanwege de gedeelde faciliteiten en netwerkmogelijkheden.
bewind|NOUN	B2	A1	NL_660	N/A
bewind|NOUN	B2	A2	NL_661	N/A
bewind|NOUN	B2	B1	NL_662	N/A
bewind|NOUN	B2	B2	NL_663	Onder het nieuwe bewind zijn er veel veranderingen gekomen.
bewind|NOUN	B2	C1	NL_664	Onder het nieuwe bewind werden diverse economische hervormingen geïnitieerd.
blunder|NOUN	B2	A1	NL_665	N/A
blunder|NOUN	B2	A2	NL_666	Hij maakte een blunder.
blunder|NOUN	B2	B1	NL_667	Ik heb een blunder gemaakt.
blunder|NOUN	B2	B2	NL_668	De politicus maakte een enorme blunder tijdens het debat.
blunder|NOUN	B2	C1	NL_669	Zijn politieke blunder leidde tot veel kritiek in de media.
computerforum|NOUN	B2	A1	NL_670	N/A
computerforum|NOUN	B2	A2	NL_671	N/A
computerforum|NOUN	B2	B1	NL_672	Ik heb een vraag op het computerforum gesteld.
computerforum|NOUN	B2	B2	NL_673	Ik heb mijn vraag over de software op een computerforum gesteld.
computerforum|NOUN	B2	C1	NL_674	Ik heb veel geleerd door actief te zijn op dat computerforum.
dienstensector|NOUN	B2	A1	NL_675	N/A
dienstensector|NOUN	B2	A2	NL_676	N/A
dienstensector|NOUN	B2	B1	NL_677	De dienstensector groeit snel in ons land.
dienstensector|NOUN	B2	B2	NL_678	De dienstensector speelt een grote rol in de moderne economie.
dienstensector|NOUN	B2	C1	NL_679	De dienstensector speelt een cruciale rol in de economie van veel ontwikkelde landen.
extase|NOUN	B2	A1	NL_680	N/A
extase|NOUN	B2	A2	NL_681	N/A
extase|NOUN	B2	B1	NL_682	Het publiek was in extase na het concert.
extase|NOUN	B2	B2	NL_683	De menigte was in pure extase toen de band begon te spelen.
extase|NOUN	B2	C1	NL_684	Zijn gezicht straalde van extase na het horen van het goede nieuws.
fietsstad|NOUN	B2	A1	NL_685	Amsterdam is een fietsstad.
fietsstad|NOUN	B2	A2	NL_686	Utrecht is een bekende fietsstad.
fietsstad|NOUN	B2	B1	NL_687	Utrecht is een echte fietsstad.
fietsstad|NOUN	B2	B2	NL_688	Utrecht staat bekend als een echte fietsstad.
fietsstad|NOUN	B2	C1	NL_689	Utrecht is bekend als een uitstekende fietsstad.
gesport|NOUN	B2	A1	NL_690	N/A
gesport|NOUN	B2	A2	NL_691	N/A
gesport|NOUN	B2	B1	NL_692	N/A
gesport|NOUN	B2	B2	NL_693	N/A
gesport|NOUN	B2	C1	NL_694	N/A
halfgod|NOUN	B2	A1	NL_695	N/A
halfgod|NOUN	B2	A2	NL_696	N/A
halfgod|NOUN	B2	B1	NL_697	N/A
halfgod|NOUN	B2	B2	NL_698	Hercules was een krachtige halfgod in de Griekse mythologie.
halfgod|NOUN	B2	C1	NL_699	Hercules werd beschouwd als een halfgod vanwege zijn buitengewone kracht en moed.
kapen|VERB	B2	A1	NL_700	N/A
kapen|VERB	B2	A2	NL_701	N/A
kapen|VERB	B2	B1	NL_702	De terroristen probeerden het vliegtuig te kapen.
kapen|VERB	B2	B2	NL_703	De piraten probeerden het schip te kapen.
kapen|VERB	B2	C1	NL_704	Ze slaagden erin de overwinning in de laatste minuten van de wedstrijd te kapen.
beletten|VERB	B2	A1	NL_705	N/A
beletten|VERB	B2	A2	NL_706	N/A
beletten|VERB	B2	B1	NL_707	De regen belette ons om te vertrekken.
beletten|VERB	B2	B2	NL_708	De hevige regen belette ons om verder te fietsen.
beletten|VERB	B2	C1	NL_709	De hevige regen belette ons om buiten te sporten.
bemannen|VERB	B2	A1	NL_710	N/A
bemannen|VERB	B2	A2	NL_711	N/A
