word_entry	word_level_CEFRLex	sentence_level_generated	sentence_ID	sentence_text
junk|NOUN	B1	C1	EN_454	The artist transformed everyday junk into intricate sculptures.
affection|NOUN	B1	B1	EN_457	She showed great affection for her cat.
affection|NOUN	B1	B2	EN_458	She showed her affection for the dog by giving it a treat.
affection|NOUN	B1	C1	EN_459	Her deep affection for animals led her to volunteer at the local shelter.
courtroom|NOUN	B1	B1	EN_462	The lawyer presented her case in the courtroom.
courtroom|NOUN	B1	B2	EN_463	The witness felt nervous as she entered the courtroom.
courtroom|NOUN	B1	C1	EN_464	The jury listened attentively to the lawyers' arguments in the crowded courtroom.
deadline|NOUN	B1	A2	EN_466	The deadline for my homework is tomorrow.
deadline|NOUN	B1	B1	EN_467	The deadline for the project is next Friday.
deadline|NOUN	B1	B2	EN_468	The project has a strict deadline of next Friday.
deadline|NOUN	B1	C1	EN_469	The project manager extended the deadline by a week to allow for more thorough review.
crossroad|NOUN	B1	A2	EN_471	The crossroad was busy.
crossroad|NOUN	B1	B1	EN_472	We waited at the crossroad for the light to change.
crossroad|NOUN	B1	B2	EN_473	We waited for the bus at the crossroad.
crossroad|NOUN	B1	C1	EN_474	After careful deliberation, the company decided it was at a crossroad and needed to redefine its core mission.
disappearance|NOUN	B1	B1	EN_477	We reported the disappearance of our dog to the police.
disappearance|NOUN	B1	B2	EN_478	Police are investigating the disappearance of the valuable painting.
disappearance|NOUN	B1	C1	EN_479	The sudden disappearance of the documents raised many questions.
loneliness|NOUN	B1	A2	EN_481	He felt loneliness when he was alone.
loneliness|NOUN	B1	B1	EN_482	Sometimes, loneliness can make people feel sad.
loneliness|NOUN	B1	B2	EN_483	She felt a strong sense of loneliness after her friends left.
loneliness|NOUN	B1	C1	EN_484	She often felt a deep sense of loneliness despite being surrounded by many people.
traveler|NOUN	B1	A1	EN_485	The traveler has a big bag.
traveler|NOUN	B1	A2	EN_486	The traveler has a big suitcase.
traveler|NOUN	B1	B1	EN_487	The traveler checked into the hotel after a long journey.
traveler|NOUN	B1	B2	EN_488	The seasoned traveler shared stories of her adventures.
traveler|NOUN	B1	C1	EN_489	The seasoned traveler offered some invaluable advice to the young backpackers.
praise|NOUN	B1	A2	EN_491	The teacher gave the student praise for the good work.
praise|NOUN	B1	B1	EN_492	She received much praise for her hard work.
praise|NOUN	B1	B2	EN_493	The team received much praise for their successful presentation.
praise|NOUN	B1	C1	EN_494	The CEO received much praise for her innovative leadership.
purchase|NOUN	B1	B1	EN_497	The purchase arrived yesterday.
purchase|NOUN	B1	B2	EN_498	My recent purchase was a new book for my studies.
purchase|NOUN	B1	C1	EN_499	The recent purchase of new equipment will significantly improve our productivity.
stick|VERB	B1	A1	EN_500	Stick the photo here.
stick|VERB	B1	A2	EN_501	Please stick the note on the fridge.
stick|VERB	B1	B1	EN_502	Please stick the poster on the wall.
stick|VERB	B1	B2	EN_503	It's important to stick to the original plan.
stick|VERB	B1	C1	EN_504	The company decided to stick to its ethical principles, even if it meant lower profits.
attract|VERB	B1	A1	EN_505	Magnets attract metal.
attract|VERB	B1	A2	EN_506	Flowers attract bees.
attract|VERB	B1	B1	EN_507	The beautiful flowers attract many bees.
attract|VERB	B1	B2	EN_508	The new store hopes to attract more customers with its special offers.
attract|VERB	B1	C1	EN_509	The company launched a new marketing campaign to attract a wider range of customers.
employ|VERB	B1	A2	EN_511	The big factory employs many people.
employ|VERB	B1	B1	EN_512	Our company will employ three new engineers next month.
employ|VERB	B1	B2-C1	EN_513-EN_514	The company decided to employ a new marketing manager.
achieve|VERB	B1	A2	EN_516	I want to achieve my goal.
achieve|VERB	B1	B1	EN_517	She wants to achieve her goals this year.
achieve|VERB	B1	B2	EN_518	She worked hard to achieve her goals.
achieve|VERB	B1	C1	EN_519	She worked tirelessly to achieve her ambitious career goals.
gain|VERB	B1	A1	EN_520	You can gain energy from food.
gain|VERB	B1	A2	EN_521	He wants to gain weight.
gain|VERB	B1	B1	EN_522	You can gain new skills by taking this course.
gain|VERB	B1	B2	EN_523	She hopes to gain more confidence by practicing her presentation.
gain|VERB	B1	C1	EN_524	She hopes to gain valuable experience during her internship.
print|VERB	B1	A1	EN_525	I print a photo.
print|VERB	B1	A2	EN_526	Can you print this document for me?
print|VERB	B1	B1	EN_527	Can you print the report by five o'clock?
print|VERB	B1	B2	EN_528	Can you please print this document for me?
print|VERB	B1	C1	EN_529	The company decided to print a limited edition of the book due to high demand.
suit|VERB	B1	A1	EN_530	Does 7 PM suit you?
suit|VERB	B1	A2	EN_531	Does this time suit you?
suit|VERB	B1	B1	EN_532	Does Friday suit you for the meeting?
suit|VERB	B1	B2	EN_533	The new job really suits her.
suit|VERB	B1	C1	EN_534	His extensive experience would suit him well for the leadership position.
invest|VERB	B1	A2	EN_536	I want to invest more time in reading books.
invest|VERB	B1	B1	EN_537	You should invest your money carefully.
invest|VERB	B1	B2	EN_538	She decided to invest her savings in a new company.
invest|VERB	B1	C1	EN_539	They plan to invest a lot of money in the company.
handle|VERB	B1	A2	EN_541	Please handle the box carefully.
handle|VERB	B1	B1	EN_542	I can handle the new project.
handle|VERB	B1	B2	EN_543	She can handle a lot of pressure at work.
handle|VERB	B1	C1	EN_544	The CEO was praised for how effectively he managed to handle the recent crisis.
maintain|VERB	B1	A2	EN_546	You need to maintain your car.
maintain|VERB	B1	B1-B2	EN_547-EN_548	It's important to maintain a healthy diet.
maintain|VERB	B1	C1	EN_549	It's crucial to maintain open communication within the team.
emerge|VERB	B1	A2	EN_551	The sun emerged from the clouds.
emerge|VERB	B1	B1	EN_552	The cat emerged from under the bed.
emerge|VERB	B1	B2	EN_553	A small boat emerged from the fog.
emerge|VERB	B1	C1	EN_554	New opportunities often emerge from challenging situations.
recall|VERB	B1	A2	EN_556	I cannot recall his name.
recall|VERB	B1	B1	EN_557	I can recall the day we first met.
recall|VERB	B1	B2	EN_558	She could recall every detail of the accident.
recall|VERB	B1	C1	EN_559	I can't quite recall where I put my keys this morning.
manufacture|VERB	B1	B1	EN_562	The company plans to manufacture many products in this factory.
manufacture|VERB	B1	B2	EN_563	The company plans to manufacture new cars in its factory.
manufacture|VERB	B1	C1	EN_564	The company decided to manufacture all its products locally.
disagree|VERB	B1	A1-A2	EN_565-EN_566	I disagree with you.
disagree|VERB	B1	B1	EN_567	I disagree with his opinion about the new rules.
disagree|VERB	B1	B2	EN_568	They often disagree on important issues.
disagree|VERB	B1	C1	EN_569	While I respect your opinion, I must respectfully disagree with your conclusion.
define|VERB	B1	B1	EN_572	Can you define this word for me?
define|VERB	B1	B2	EN_573	Can you define the main terms in this contract?
define|VERB	B1	C1	EN_574	Her unwavering dedication truly defines her professional work ethic.
select|VERB	B1	A1	EN_575	Please select your drink.
select|VERB	B1	A2	EN_576	Please select the correct answer.
select|VERB	B1	B1	EN_577	Please select the correct answer from the list.
select|VERB	B1	B2	EN_578	You can select your preferred options from the menu.
select|VERB	B1	C1	EN_579	The committee will select a new chairperson next month.
interact|VERB	B1	B1	EN_582	Students often interact with their teachers during class.
interact|VERB	B1	B2	EN_583	It's important for students to interact with each other during group activities.
interact|VERB	B1	C1	EN_584	Students often interact with their professors outside of class to discuss their work.
scan|VERB	B1	A1	EN_585	I scan the list.
scan|VERB	B1	A2	EN_586	Can you scan this document?
scan|VERB	B1	B1	EN_587	Can you scan this document for me?
scan|VERB	B1	B2	EN_588	Please scan the document and send it to my email.
scan|VERB	B1	C1	EN_589	He scanned the room, trying to locate his friend in the crowd.
bind|VERB	B1	B1	EN_592	He used a rope to bind the box.
bind|VERB	B1	B2	EN_593	The company's policy will bind all employees to the new rules.
bind|VERB	B1	C1	EN_594	The new policy will bind all employees to a stricter code of conduct.
overlook|VERB	B1	A1	EN_595	My window overlooks the garden.
overlook|VERB	B1	A2	EN_596	Our apartment overlooks the park.
overlook|VERB	B1	B1	EN_597	The balcony overlooks the garden.
overlook|VERB	B1	B2	EN_598	Our apartment overlooks a beautiful park.
overlook|VERB	B1	C1	EN_599	It's easy to overlook small details when you're in a hurry.
task|NOUN	B2	A1	EN_600	This is a simple task.
task|NOUN	B2	A2	EN_601	I have a new task for you.
task|NOUN	B2	B1	EN_602	My main task today is to finish this report.
task|NOUN	B2	B2	EN_603	My first task today is to send an important email.
task|NOUN	B2	C1	EN_604	The team's primary task was to develop a more efficient system for data management.
chin|NOUN	B2	A1	EN_605	She has a small chin.
chin|NOUN	B2	A2	EN_606	He has a small chin.
chin|NOUN	B2	B1	EN_607	He rested his chin on his hand.
chin|NOUN	B2	B2	EN_608	He stroked his chin thoughtfully.
chin|NOUN	B2	C1	EN_609	With a determined look, she lifted her chin and faced the challenge.
insight|NOUN	B2	B1	EN_612	The meeting gave me a new insight into the project.
insight|NOUN	B2	B2	EN_613	Her report offered some valuable insight into the problem.
insight|NOUN	B2	C1	EN_614	Her presentation offered a profound insight into the challenges facing the industry.
bandage|NOUN	B2	A1	EN_615	I need a bandage.
bandage|NOUN	B2	A2	EN_616	She put a bandage on her finger.
bandage|NOUN	B2	B1	EN_617	She put a bandage on her cut.
bandage|NOUN	B2	B2	EN_618	She put a clean bandage on the cut to stop the bleeding.
bandage|NOUN	B2	C1	EN_619	She carefully removed the old bandage and applied a fresh one.
gunfire|NOUN	B2	B1	EN_622	We heard gunfire in the distance.
gunfire|NOUN	B2	B2	EN_623	We heard distant gunfire from the border.
gunfire|NOUN	B2	C1	EN_624	The distant sound of gunfire echoed through the empty streets.
suicide|NOUN	B2	B1	EN_627	It is important to talk about mental health to prevent suicide.
suicide|NOUN	B2	B2	EN_628	The organization works to prevent suicide among young people.
suicide|NOUN	B2	C1	EN_629	Preventing suicide is a complex public health challenge that requires collective effort.
spying|NOUN	B2	B1	EN_632	The movie was about international spying.
spying|NOUN	B2	B2	EN_633	The government denied all accusations of spying.
spying|NOUN	B2	C1	EN_634	The government faced accusations of extensive spying on foreign diplomats.
opposition|NOUN	B2	B1	EN_637	There was a lot of opposition to the new building plan.
opposition|NOUN	B2	B2	EN_638	There was strong opposition to the new policy from several groups.
opposition|NOUN	B2	C1	EN_639	The government faced significant opposition to its plans for tax reform.
potential|NOUN	B2	B1	EN_642	She has a lot of potential to be a great leader.
potential|NOUN	B2	B2	EN_643	She has the potential to become a great leader.
potential|NOUN	B2	C1	EN_644	The new technology has the potential to revolutionize the industry.
cop|NOUN	B2	A1	EN_645	A cop helps people.
cop|NOUN	B2	A2	EN_646	The cop stopped the car.
cop|NOUN	B2	B1	EN_647	The cop directed traffic after the accident.
cop|NOUN	B2	B2	EN_648	The cop arrived quickly after we called for help.
cop|NOUN	B2	C1	EN_649	The detective knew the young cop was eager to prove himself.
cleanliness|NOUN	B2	A2	EN_651	Good cleanliness is important for health.
cleanliness|NOUN	B2	B1	EN_652	Good cleanliness is important for your health.
cleanliness|NOUN	B2	B2	EN_653	Good cleanliness is important in a hospital.
cleanliness|NOUN	B2	C1	EN_654	The hotel prides itself on the exceptional cleanliness of its rooms.
lid|NOUN	B2	A1	EN_655	The box has a lid.
lid|NOUN	B2	A2	EN_656	Please put the lid on the box.
lid|NOUN	B2	B1	EN_657	Please put the lid on the pot.
lid|NOUN	B2	B2	EN_658	Please put the lid back on the pot.
lid|NOUN	B2	C1	EN_659	She carefully lifted the lid of the ancient chest, revealing old letters.
bug|NOUN	B2	A1	EN_660	I see a small bug on the leaf.
bug|NOUN	B2	A2	EN_661	There is a small bug on the leaf.
bug|NOUN	B2	B1	EN_662	I saw a small bug on the window.
bug|NOUN	B2	B2	EN_663	The programmer found a bug in the new software.
bug|NOUN	B2	C1	EN_664	She finally caught the travel bug and started planning trips all over the world.
rage|NOUN	B2	B1	EN_667	His sudden rage surprised everyone.
rage|NOUN	B2	B2	EN_668	He felt a sudden rage when his team lost the championship game.
rage|NOUN	B2	C1	EN_669	His face was contorted with pure rage when he heard the news.
wasp|NOUN	B2	A1	EN_670	I see a wasp.
wasp|NOUN	B2	A2	EN_671	I saw a wasp near the flowers.
wasp|NOUN	B2	B1	EN_672	I saw a wasp flying near the flowers.
wasp|NOUN	B2	B2	EN_673	A wasp flew into the kitchen through the open window.
wasp|NOUN	B2	C1	EN_674	A single wasp flew into the kitchen, causing a slight panic.
consent|NOUN	B2	B2	EN_678	He needs his parents' consent to go on the trip.
consent|NOUN	B2	C1	EN_679	The committee gave its unanimous consent to the proposal.
gem|NOUN	B2	A1	EN_680	This ring has a big gem.
gem|NOUN	B2	A2	EN_681	She wears a ring with a blue gem.
gem|NOUN	B2	B1	EN_682	The ring has a sparkling gem.
gem|NOUN	B2	B2	EN_683	The museum has a small but impressive collection of rare gems.
gem|NOUN	B2	C1	EN_684	Her latest novel is a true gem, showcasing her remarkable storytelling ability.
dialogue|NOUN	B2	B1	EN_687	We had a good dialogue about the project.
dialogue|NOUN	B2	B2	EN_688	The two leaders began a new dialogue about peace.
dialogue|NOUN	B2	C1	EN_689	The two leaders initiated a constructive dialogue to resolve the ongoing dispute.
mould|NOUN	B2	A1	EN_690	The bread has mould.
mould|NOUN	B2	A2	EN_691	There is mould on the old cheese.
mould|NOUN	B2	B1	EN_692	There was mould on the old bread.
mould|NOUN	B2	B2	EN_693	There was some green mould on the old cheese.
mould|NOUN	B2	C1	EN_694	The artisan used a special mould to create the unique ceramic vase.
shack|NOUN	B2	A2	EN_696	They lived in a small shack in the woods.
shack|NOUN	B2	B1	EN_697	They lived in a small shack near the beach.
shack|NOUN	B2	B2	EN_698	They built a small shack on the beach for their fishing gear.
shack|NOUN	B2	C1	EN_699	The old fisherman lived in a small wooden shack by the sea.
stretch|VERB	B2	A1	EN_700	I stretch my arms.
stretch|VERB	B2	A2	EN_701	I stretch my arms every morning.
stretch|VERB	B2	B1	EN_702	I like to stretch my arms after I wake up.
stretch|VERB	B2	B2	EN_703	She stretched her legs after the long flight.
stretch|VERB	B2	C1	EN_704	The team had to really stretch themselves to meet the ambitious deadline.
attempt|VERB	B2	A2	EN_706	He attempted to open the door.
attempt|VERB	B2	B1	EN_707	She will attempt to finish her homework before dinner.
attempt|VERB	B2	B2	EN_708	He will attempt to finish the race by noon.
attempt|VERB	B2	C1	EN_709	The team will attempt to secure funding for the new project.
vary|VERB	B2	A2	EN_711	The colors of the flowers vary.
vary|VERB	B2	B1	EN_712	The prices of flights can vary depending on the day you travel.
vary|VERB	B2	B2	EN_713	The prices of these items can vary greatly from store to store.
vary|VERB	B2	C1	EN_714	The methods used to achieve these results may vary considerably.
whistle|VERB	B2	A1	EN_715	He can whistle.
whistle|VERB	B2	A2	EN_716	He can whistle a happy song.
whistle|VERB	B2	B1	EN_717	He learned to whistle when he was a child.
whistle|VERB	B2	B2	EN_718	The referee will whistle to start the game.
whistle|VERB	B2	C1	EN_719	The wind began to whistle through the narrow crevices of the mountain, creating an unsettling sound.
evolve|VERB	B2	B1	EN_722	His music style has evolved over the years.
evolve|VERB	B2	B2	EN_723	Our ideas about the project will evolve over the next few weeks.
evolve|VERB	B2	C1	EN_724	Their business strategy needed to evolve to stay competitive in the market.
associate|VERB	B2	B1	EN_727	I associate that smell with summer.
associate|VERB	B2	B2	EN_728	Most people associate good grades with studying.
associate|VERB	B2	C1	EN_729	Most people associate the smell of fresh bread with comfort.
stamp|VERB	B2	A1	EN_730	I stamp the letter.
stamp|VERB	B2	A2	EN_731	I need to stamp this letter.
stamp|VERB	B2	B1	EN_732	Please stamp the letter before you mail it.
stamp|VERB	B2	B2	EN_733	She likes to stamp her own letters before mailing them.
stamp|VERB	B2	C1	EN_734	The government aims to stamp out tax evasion.
lack|VERB	B2	A2	EN_736	They lack time to play.
lack|VERB	B2	B1	EN_737	The small town lacks a good hospital.
lack|VERB	B2	B2	EN_738	Many new businesses lack the funding they need to grow.
lack|VERB	B2	C1	EN_739	Many developing countries lack access to clean drinking water.
curse|VERB	B2	B1	EN_742	He started to curse when he realized he had lost his keys.
curse|VERB	B2	B2	EN_743	She cursed the broken machine that wouldn't start.
curse|VERB	B2	C1	EN_744	He cursed under his breath when he realized he had forgotten his keys.
crush|VERB	B2	A1	EN_745	Don't crush the bread.
crush|VERB	B2	A2-B1	EN_746-EN_747	Don't crush the flowers.
crush|VERB	B2	B2	EN_748	Please crush the aluminum cans before you put them in the recycling bin.
crush|VERB	B2	C1	EN_749	The company's new product aims to crush the competition in the market.
price|VERB	B2	B1	EN_752	The shop assistant will price the new shoes tomorrow.
price|VERB	B2	B2	EN_753	I need to price some flights for my vacation.
price|VERB	B2	C1	EN_754	The store priced the electronics competitively.
prosecute|VERB	B2	B1	EN_757	The police will prosecute the thief.
prosecute|VERB	B2	B2	EN_758	The government decided to prosecute the company for environmental damage.
prosecute|VERB	B2	C1	EN_759	The state decided to prosecute the company for environmental violations.
assess|VERB	B2	B1-B2	EN_762-EN_763	The teacher will assess our progress next week.
assess|VERB	B2	C1	EN_764	We need to assess the risks before starting the project.
recite|VERB	B2	B1	EN_767	The child can recite the alphabet.
recite|VERB	B2	B2	EN_768	She had to recite the poem for her English class.
recite|VERB	B2	C1	EN_769	She can fluently recite the entire poem from memory.
prescribe|VERB	B2	B1-B2	EN_772-EN_773	The doctor will prescribe some medicine for your cough.
prescribe|VERB	B2	C1	EN_774	The doctor prescribed a new medication to help with her chronic pain.
enrich|VERB	B2	B1	EN_777	Reading can enrich your life.
enrich|VERB	B2	B2	EN_778	Reading can enrich your understanding of the world.
enrich|VERB	B2	C1	EN_779	Her diverse experiences greatly enriched her perspective on global issues.
kidnap|VERB	B2	B1	EN_782	Police arrested the man who tried to kidnap the boy.
kidnap|VERB	B2	B2	EN_783	The police are investigating a plot to kidnap the ambassador.
kidnap|VERB	B2	C1	EN_784	The criminals planned to kidnap the wealthy businessman for ransom.
con|VERB	B2	B2	EN_788	He tried to con me into buying the broken phone.
con|VERB	B2	C1	EN_789	The scam artist tried to con him out of his life savings.
dispatch|VERB	B2	B1	EN_792	The company will dispatch your order tomorrow.
dispatch|VERB	B2	B2	EN_793	The company will dispatch the order tomorrow.
dispatch|VERB	B2	C1	EN_794	The company will dispatch your order tomorrow morning.
hook|VERB	B2	A1	EN_795	He hooks the fish.
hook|VERB	B2	A2	EN_796	He hooked a big fish.
hook|VERB	B2	B1	EN_797	She tried to hook the small fish.
hook|VERB	B2	B2	EN_798	Can you hook your keys on the key rack?
hook|VERB	B2	C1	EN_799	The documentary managed to hook viewers with its compelling narrative and stunning visuals.
lace|NOUN	C1	A1	EN_800	The dress has lace.
lace|NOUN	C1	A2	EN_801	The shoe has a broken lace.
lace|NOUN	C1	B1	EN_802	Her shoe lace came undone, so she had to tie it again.
lace|NOUN	C1	B2	EN_803	She bought a dress with delicate lace details.
lace|NOUN	C1	C1	EN_804	The antique tablecloth was edged with intricate lace.
satisfaction|NOUN	C1	B1	EN_807	She felt great satisfaction after she passed the exam.
satisfaction|NOUN	C1	B2	EN_808	She felt great satisfaction after finishing the difficult task.
satisfaction|NOUN	C1	C1	EN_809	Completing the complex puzzle gave him a deep sense of satisfaction.
mining|NOUN	C1	A2	EN_811	My uncle works in mining.
mining|NOUN	C1	B1	EN_812	Coal mining is a big industry in this area.
mining|NOUN	C1	B2	EN_813	The country's economy relies heavily on coal mining.
mining|NOUN	C1	C1	EN_814	The region's economy relies heavily on coal mining.
arthritis|NOUN	C1	B1	EN_817	My grandmother has arthritis in her hands.
arthritis|NOUN	C1	B2	EN_818	My grandmother has arthritis in her knees.
arthritis|NOUN	C1	C1	EN_819	Arthritis can make daily tasks challenging for some people.
worthlessness|NOUN	C1	B1	EN_822	The worthlessness of the old broken chair was clear to everyone.
worthlessness|NOUN	C1	B2	EN_823	He struggled with feelings of worthlessness after failing the exam.
worthlessness|NOUN	C1	C1	EN_824	The patient expressed deep feelings of worthlessness during therapy.
antagonism|NOUN	C1	B2	EN_828	There was clear antagonism between the two groups.
antagonism|NOUN	C1	C1	EN_829	There was a palpable antagonism between the two rival factions.
stratosphere|NOUN	C1	B2	EN_833	Some high-flying planes can reach the stratosphere.
stratosphere|NOUN	C1	C1	EN_834	The ozone layer, vital for life on Earth, is primarily located within the stratosphere.
portrait|NOUN	C1	A1	EN_835	This is a portrait of my mother.
portrait|NOUN	C1	A2	EN_836	This is a portrait of my grandmother.
portrait|NOUN	C1	B1	EN_837	I saw a beautiful portrait at the art gallery.
portrait|NOUN	C1	B2	EN_838	She hung the beautiful portrait of her grandmother on the wall.
portrait|NOUN	C1	C1	EN_839	The artist spent months perfecting the intricate details of the duke's official portrait.
anthology|NOUN	C1	B2	EN_843	The anthology contains poems from many different writers.
anthology|NOUN	C1	C1	EN_844	The new anthology features poems from a diverse range of contemporary writers.
coupon|NOUN	C1	A1	EN_845	I have a coupon for coffee.
coupon|NOUN	C1	A2	EN_846	I have a coupon for the new store.
coupon|NOUN	C1	B1	EN_847	I used a coupon to get a discount on my new shirt.
coupon|NOUN	C1	B2	EN_848	I used a coupon to get a discount on the new shirt.
coupon|NOUN	C1	C1	EN_849	She used a digital coupon to get a discount on her online purchase.
citron|NOUN	C1	B2	EN_853	She used candied citron to decorate the fruitcake.
citron|NOUN	C1	C1	EN_854	She grated the zest of a fresh citron to add a citrusy kick to the dessert.
convalescence|NOUN	C1	B2	EN_858	After the surgery, her period of convalescence was peaceful.
convalescence|NOUN	C1	C1	EN_859	After his surgery, he needed a long period of convalescence at home.
horsepower|NOUN	C1	B1	EN_862	The new car has more horsepower than the old one.
horsepower|NOUN	C1	B2	EN_863	The new model has more horsepower than the old one.
horsepower|NOUN	C1	C1	EN_864	The new sports car boasts an impressive 500 horsepower engine.
fallout|NOUN	C1	B2	EN_868	There was a lot of negative fallout from the scandal.
fallout|NOUN	C1	C1	EN_869	The economic fallout from the pandemic was felt globally.
ma|NOUN	C1	A1	EN_870	My ma is a doctor.
ma|NOUN	C1	A2	EN_871	My ma will make dinner tonight.
ma|NOUN	C1	B1	EN_872	My ma is coming to visit next week.
ma|NOUN	C1	B2	EN_873	My ma is visiting us next week.
ma|NOUN	C1	C1	EN_874	My ma always told me to follow my dreams.
nationalism|NOUN	C1	B2	EN_878	The politician's speech appealed to a strong sense of nationalism.
nationalism|NOUN	C1	C1	EN_879	The government struggled to balance regional interests with a growing sense of nationalism.
self-medication|NOUN	C1	B2	EN_883	Self-medication can be risky without professional advice.
self-medication|NOUN	C1	C1	EN_884	Many people resort to self-medication to cope with stress or anxiety.
rehearsal|NOUN	C1	A2	EN_886	The band has a rehearsal on Monday.
rehearsal|NOUN	C1	B1	EN_887	The band has a rehearsal tonight.
rehearsal|NOUN	C1	B2	EN_888	The band had a final rehearsal before their big concert tonight.
rehearsal|NOUN	C1	C1	EN_889	The cast had one last rehearsal before opening night.
walrus|NOUN	C1	A1	EN_890	A walrus is a big animal.
walrus|NOUN	C1	A2	EN_891	A walrus lives in cold water.
walrus|NOUN	C1	B1	EN_892	The walrus has long tusks.
walrus|NOUN	C1	B2	EN_893	The walrus is a large marine mammal with prominent tusks.
walrus|NOUN	C1	C1	EN_894	The documentary showed a large walrus resting on an ice floe.
self-promotion|NOUN	C1	B1	EN_897	Self-promotion is important for finding a job.
self-promotion|NOUN	C1	B2	EN_898	Many people find self-promotion difficult, even when it's necessary.
self-promotion|NOUN	C1	C1	EN_899	Effective self-promotion often feels uncomfortable for many people.
scrape|VERB	C1	A1	EN_900	He fell and scraped his knee.
scrape|VERB	C1	A2	EN_901	I fell and scraped my knee.
scrape|VERB	C1	B1	EN_902	I scraped my knee when I fell.
scrape|VERB	C1	B2	EN_903	I fell and scraped my knee on the concrete.
scrape|VERB	C1	C1	EN_904	The old car managed to scrape through the annual inspection.
install|VERB	C1	A2	EN_906	I need to install the new app on my phone.
install|VERB	C1	B1-B2	EN_907-EN_908	I need to install the new software on my computer.
install|VERB	C1	C1	EN_909	The company plans to install new security cameras throughout the building next month.
immerse|VERB	C1	B2	EN_913	She likes to immerse herself in a good book on rainy days.
immerse|VERB	C1	C1	EN_914	To truly learn a new language, you should immerse yourself in its culture.
murmur|VERB	C1	B1	EN_917	He could hear the children murmur in the next room.
murmur|VERB	C1	B2	EN_918	The students murmured in agreement after the lecture.
murmur|VERB	C1	C1	EN_919	She would often murmur ancient poems to herself while working in the garden.
isolate|VERB	C1	A2	EN_921	The doctor will isolate the patient.
isolate|VERB	C1	B1	EN_922	They had to isolate the patient to prevent the illness from spreading.
isolate|VERB	C1	B2	EN_923	The scientists worked to isolate the specific virus.
isolate|VERB	C1	C1	EN_924	The doctors decided to isolate the patient to prevent the spread of the virus.
straighten|VERB	C1	A1	EN_925	Please straighten your shirt.
straighten|VERB	C1	A2	EN_926	Please straighten the picture.
straighten|VERB	C1	B1	EN_927	Could you please straighten the books on the shelf?
straighten|VERB	C1	B2	EN_928	She took a moment to straighten her tie.
straighten|VERB	C1	C1	EN_929	We need to straighten out the details before we can finalize the plan.
sprawl|VERB	C1	B1	EN_932	He liked to sprawl on the sofa and watch TV.
sprawl|VERB	C1	B2	EN_933	After the long run, he sprawled on the grass to rest.
sprawl|VERB	C1	C1	EN_934	After a long day, she liked to sprawl out on the rug in front of the fireplace.
simplify|VERB	C1	A2	EN_936	Can you simplify this sentence for me?
simplify|VERB	C1	B1	EN_937	Can you simplify the instructions for me?
simplify|VERB	C1	B2	EN_938	Can you simplify the instructions for me, please?
simplify|VERB	C1	C1	EN_939	The new system will simplify the process significantly.
align|VERB	C1	B1	EN_942	You need to align the pictures.
align|VERB	C1	B2	EN_943	We need to align our marketing strategy with the company's overall goals.
align|VERB	C1	C1	EN_944	We need to align our strategies with the company's long-term goals.
astound|VERB	C1	B2	EN_948	Her incredible talent continues to astound everyone who sees her.
astound|VERB	C1	C1	EN_949	Her sudden resignation truly astounded everyone in the office.
detest|VERB	C1	B1	EN_952	I detest waiting in long lines at the store.
detest|VERB	C1	B2	EN_953	I detest waking up early on weekends.
detest|VERB	C1	C1	EN_954	She truly detests waking up early on weekends.
combat|VERB	C1	B1	EN_957	Doctors work to combat the spread of the virus.
combat|VERB	C1	B2	EN_958	The new measures aim to combat rising crime in the city.
combat|VERB	C1	C1	EN_959	The organization works to combat poverty in developing nations.
drum|VERB	C1	A1	EN_960	He drums on the table.
drum|VERB	C1	A2	EN_961	She often drums her fingers on the desk.
drum|VERB	C1	B1	EN_962	She began to drum her fingers on the desk.
drum|VERB	C1	B2	EN_963	He began to drum his fingers nervously on the desk.
drum|VERB	C1	C1	EN_964	Rain drummed loudly on the metal roof all night.
frill|VERB	C1	B2	EN_968	She likes to frill the hems of her skirts with ribbons.
frill|VERB	C1	C1	EN_969	He preferred to keep his writing simple and not frill his sentences with elaborate metaphors.
integrate|VERB	C1	B1	EN_972	It can take time to integrate into a new team.
integrate|VERB	C1	B2	EN_973	The school tries to integrate new students quickly.
integrate|VERB	C1	C1	EN_974	The company hopes to integrate the new software with their existing systems.
obscure|VERB	C1	B1	EN_977	Clouds obscure the view from the window.
obscure|VERB	C1	B2	EN_978	The fog began to obscure the view of the city.
obscure|VERB	C1	C1	EN_979	The thick smoke began to obscure the sun, casting an eerie glow over the landscape.
poke|VERB	C1	A1	EN_980	Don't poke the cat.
poke|VERB	C1	A2	EN_981	Don't poke the cake with your finger.
poke|VERB	C1	B1	EN_982	She poked the cake with a fork to see if it was ready.
poke|VERB	C1	B2	EN_983	He poked his head out the window to see what was happening.
poke|VERB	C1	C1	EN_984	She decided to poke around the old attic for forgotten treasures.
retouch|VERB	C1	B1	EN_987	Can you retouch this photo to make the colors brighter?
retouch|VERB	C1	B2	EN_988	I need to retouch this photo before I post it online.
retouch|VERB	C1	C1	EN_989	She had to retouch the old photograph to improve its appearance.
squabble|VERB	C1	B1	EN_992	The children often squabble over their toys.
squabble|VERB	C1	B2	EN_993	The siblings always squabble about who gets the last piece of cake.
squabble|VERB	C1	C1	EN_994	The siblings often squabble over who gets to use the computer first.
